i,alpha,mover,j1,j2
18416,-0.0496243005838906,TRUE,558,887
18417,-0.632037999819128,FALSE,845,845
18418,0.965941803232271,FALSE,650,650
18419,1.69242535691615,TRUE,295,18
18420,-0.620401485802682,TRUE,774,428
18421,-0.442454521097232,FALSE,823,823
18422,0.509190564172999,TRUE,519,789
18423,1.54574101434871,FALSE,40,40
18424,0.571754571516838,TRUE,483,86
18425,0.214073878540126,FALSE,54,54
18426,-1.1382776329104,FALSE,717,717
18427,-2.79860756384627,TRUE,212,359
18428,-1.4796620391032,TRUE,129,429
18429,-1.97662570241427,FALSE,47,47
18430,0.389320977865512,FALSE,65,65
18431,0.00141102530001877,FALSE,2,2
18432,-0.0383733734024097,FALSE,301,301
18433,0.78935435567661,TRUE,330,476
18434,-0.153785110510489,FALSE,826,826
18435,1.34783588281669,FALSE,545,545
18436,-0.641601410719435,FALSE,725,725
18437,0.0358555368006064,FALSE,40,40
18438,-0.11585897515658,TRUE,74,150
18439,-1.50018265181911,FALSE,476,476
18440,1.30259511949047,FALSE,776,776
18441,-1.68725079442728,FALSE,285,285
18442,2.1036067995317,FALSE,854,854
18443,-0.46349779954565,FALSE,486,486
18444,-0.0663242390266878,FALSE,105,105
18445,0.224848472072259,FALSE,442,442
18446,-0.600336612175027,FALSE,755,755
18447,1.55295359876232,TRUE,149,91
18448,-0.315864111500411,FALSE,822,822
18449,0.587337320259088,TRUE,225,95
18450,-0.392181463888482,FALSE,547,547
18451,-1.44987079989648,TRUE,258,516
18452,-1.63603214432772,TRUE,414,204
18453,-1.87117928751668,FALSE,378,378
18454,1.03642702598522,FALSE,53,53
18455,-0.399583881483751,FALSE,10,10
18456,0.217242385878567,FALSE,963,963
18457,-0.33156144270219,FALSE,594,594
18458,0.0299201096305897,FALSE,454,454
18459,1.26843746095578,FALSE,158,158
18460,0.824974522650843,FALSE,397,397
18461,1.34200178183963,TRUE,701,224
18462,0.640047628063251,FALSE,648,648
18463,0.906201937915906,TRUE,898,248
18464,-1.20360476908719,FALSE,803,803
18465,-0.90942271041151,FALSE,704,704
18466,-0.903487884975793,FALSE,693,693
18467,-1.27231812336626,TRUE,461,911
18468,-0.605390249662496,TRUE,245,176
18469,-0.0438460209092944,FALSE,123,123
18470,-0.289689312635065,FALSE,55,55
18471,1.08982611608064,FALSE,891,891
18472,0.478593887245788,FALSE,366,366
18473,-0.776391167082392,FALSE,47,47
18474,-0.497733279727632,FALSE,654,654
18475,1.12686786922245,TRUE,508,506
18476,-1.66270326128134,FALSE,473,473
18477,-0.359419311934087,TRUE,931,611
18478,-0.39460999607846,FALSE,317,317
18479,-0.619251909695738,FALSE,317,317
18480,0.0103170037784875,TRUE,980,574
18481,-1.62257847220718,FALSE,694,694
18482,-1.20564467595267,TRUE,324,841
18483,1.0376594293378,FALSE,757,757
18484,1.30753243379458,FALSE,615,615
18485,-1.32302861440366,FALSE,502,502
18486,-0.704825681079018,FALSE,580,580
18487,0.508332199437948,TRUE,950,852
18488,0.61037329851858,FALSE,506,506
18489,-1.4755659989304,TRUE,401,78
18490,0.758634178038794,FALSE,149,149
18491,1.69202809793868,TRUE,280,791
18492,-0.295973493530672,FALSE,958,958
18493,-0.831344042492233,FALSE,115,115
18494,0.337833009163674,FALSE,111,111
18495,1.46832638292505,FALSE,640,640
18496,0.70895776521754,FALSE,894,894
18497,-0.816299629404357,FALSE,589,589
18498,-0.47273136097507,FALSE,275,275
18499,-0.62926820971909,TRUE,788,675
18500,-0.69916207284241,TRUE,877,583
18501,-0.0346568501631155,FALSE,217,217
18502,0.288890667273905,FALSE,398,398
18503,-0.528698784984603,FALSE,812,812
18504,-0.704746511236954,FALSE,83,83
18505,-0.750914427101637,FALSE,706,706
18506,-0.963818271483194,FALSE,833,833
18507,-0.428532628249292,FALSE,924,924
18508,-0.33708967552305,TRUE,256,113
18509,0.887886456294832,TRUE,184,230
18510,0.42496097922147,TRUE,540,578
18511,2.58316390917353,FALSE,256,256
18512,-0.339394952976842,FALSE,1,1
18513,-0.371067441639891,TRUE,880,794
18514,-1.08657169570685,FALSE,20,20
18515,0.180405503056341,TRUE,637,928
18516,0.189606967608591,FALSE,100,100
18517,-0.726030601270838,TRUE,412,323
18518,-1.25006132260984,FALSE,727,727
18519,1.42517835071198,TRUE,344,652
18520,3.70335062644464,FALSE,370,370
18521,-0.188450048737684,FALSE,988,988
18522,0.0206551333844864,FALSE,152,152
18523,0.201283634750485,FALSE,431,431
18524,0.197728427602947,TRUE,803,4
18525,0.626380502801711,FALSE,602,602
18526,-0.395035501029822,FALSE,159,159
18527,-2.36122353087291,FALSE,215,215
18528,1.06359272172873,TRUE,955,684
18529,0.230996716742583,FALSE,918,918
18530,0.20047294335918,TRUE,715,40
18531,-1.10340211241324,FALSE,943,943
18532,0.00895667440265884,FALSE,747,747
18533,-0.0393514123327917,FALSE,404,404
18534,0.188899317908709,FALSE,278,278
18535,0.156544914887394,FALSE,812,812
18536,-0.84340683989746,FALSE,952,952
18537,0.519976455751954,FALSE,37,37
18538,0.105643490604997,FALSE,798,798
18539,-0.213450978970571,FALSE,577,577
18540,-0.339274176711688,FALSE,880,880
18541,1.32280580600479,FALSE,598,598
18542,-0.45115414697083,TRUE,569,384
18543,0.146492748111377,FALSE,31,31
18544,0.462635010013033,TRUE,416,978
18545,0.819625808401254,FALSE,867,867
18546,0.724344451569248,FALSE,688,688
18547,-0.468967034033346,FALSE,312,312
18548,-0.39797882395944,FALSE,659,659
18549,0.99928635727184,FALSE,897,897
18550,-0.180265571895789,TRUE,524,843
18551,0.839494513617356,FALSE,371,371
18552,-1.95602937595759,FALSE,530,530
18553,0.43301469535083,FALSE,185,185
18554,-0.0596685210487025,TRUE,602,757
18555,0.248147531611,FALSE,515,515
18556,-0.707018171007816,TRUE,36,913
18557,-2.30720021697094,FALSE,334,334
18558,0.757722867073734,FALSE,326,326
18559,-1.75330568359439,FALSE,687,687
18560,-0.892350312674291,TRUE,938,477
18561,-0.246673754246316,TRUE,426,819
18562,-0.036188826830932,FALSE,720,720
18563,-0.1770854571268,FALSE,141,141
18564,0.0102454517320812,FALSE,858,858
18565,0.944335367289455,TRUE,950,505
18566,-0.21623323715547,FALSE,424,424
18567,0.483531814016256,FALSE,434,434
18568,-2.44829534209353,TRUE,239,492
18569,0.116916980855549,FALSE,448,448
18570,-0.0539348358515315,FALSE,888,888
18571,0.491027446760548,TRUE,323,300
18572,-0.559155131810534,TRUE,165,141
18573,1.0974900548977,FALSE,113,113
18574,0.186910707935366,TRUE,898,349
18575,-0.244648504148801,FALSE,36,36
18576,-0.585535959800689,FALSE,743,743
18577,0.949525530520668,FALSE,621,621
18578,-1.79468455512595,FALSE,966,966
18579,-1.01556129878505,FALSE,574,574
18580,-1.52568057035774,TRUE,68,589
18581,1.40105684497822,FALSE,374,374
18582,0.862899472968671,FALSE,226,226
18583,-1.76587536607313,TRUE,868,53
18584,-0.328768938691552,TRUE,551,269
18585,0.877258348663121,TRUE,39,349
18586,1.01026579357616,FALSE,257,257
18587,1.57851171405849,TRUE,509,332
18588,-0.0609392262422306,FALSE,537,537
18589,0.757631561480636,FALSE,129,129
18590,0.0471944131764409,FALSE,872,872
18591,0.39135492693812,FALSE,930,930
18592,-0.771650861803849,TRUE,241,913
18593,-0.253341930424376,TRUE,926,180
18594,0.120370381918041,FALSE,675,675
18595,1.97309162062236,FALSE,703,703
18596,-0.0549746698298747,FALSE,888,888
18597,0.832445528544883,FALSE,199,199
18598,0.408903299141803,FALSE,932,932
18599,-1.19948902410175,FALSE,240,240
18600,-1.62614262511536,FALSE,551,551
18601,0.981775124441232,TRUE,284,846
18602,1.08520382406543,FALSE,897,897
18603,-1.80605425349411,TRUE,50,529
18604,0.570535918009608,FALSE,13,13
18605,1.31480344212549,FALSE,917,917
18606,-1.48520828502403,FALSE,907,907
18607,-0.48151086356524,FALSE,148,148
18608,1.66941789752559,TRUE,887,68
18609,0.514376955796947,TRUE,610,867
18610,-0.907871113848211,TRUE,281,542
18611,-0.624190130845892,TRUE,875,275
18612,-1.03061380521311,TRUE,118,952
18613,-0.468461233058793,FALSE,488,488
18614,0.824637314068547,FALSE,381,381
18615,-0.902934659468334,FALSE,891,891
18616,-0.359207839790898,FALSE,187,187
18617,0.965899633240945,FALSE,299,299
18618,-0.855175672226519,FALSE,167,167
18619,-0.833000060309438,FALSE,951,951
18620,1.07054108448762,FALSE,63,63
18621,-0.172433420130284,FALSE,403,403
18622,-0.602468719265053,FALSE,945,945
18623,0.481711024694585,FALSE,928,928
18624,0.616000154244571,TRUE,0,740
18625,-1.32208084828317,FALSE,338,338
18626,1.60841426709157,FALSE,691,691
18627,-1.01091662529479,TRUE,364,667
18628,0.105284047036387,FALSE,161,161
18629,0.447721135288785,FALSE,285,285
18630,1.65262260777892,TRUE,367,680
18631,0.458604033376037,FALSE,949,949
18632,1.23514409192436,FALSE,961,961
18633,0.0470563501774088,FALSE,620,620
18634,0.093152785711568,TRUE,454,568
18635,-1.18093621380826,FALSE,726,726
18636,2.36216477229217,FALSE,139,139
18637,0.276828173697497,FALSE,865,865
18638,1.63084236159501,FALSE,96,96
18639,0.232318704693706,TRUE,169,593
18640,-0.93431764349343,TRUE,94,600
18641,1.06247724405104,TRUE,227,246
18642,0.894996637624056,TRUE,195,535
18643,-0.601600167518923,FALSE,986,986
18644,-0.53396423966762,FALSE,952,952
18645,1.26712834636362,TRUE,472,193
18646,-0.746688743870581,FALSE,819,819
18647,-0.558145862058465,FALSE,797,797
18648,-1.69736321809767,FALSE,9,9
18649,0.658540571379734,TRUE,189,783
18650,0.238557553684885,TRUE,567,618
18651,-0.742680332896074,FALSE,198,198
18652,-0.537821889263707,TRUE,546,962
18653,0.12676659528119,FALSE,482,482
18654,-0.268592535927008,FALSE,677,677
18655,-0.775863205508173,FALSE,504,504
18656,1.94956904035596,FALSE,740,740
18657,0.106080546459007,FALSE,635,635
18658,0.865004517562554,FALSE,223,223
18659,0.458673461439985,TRUE,582,166
18660,-0.57243828542852,FALSE,58,58
18661,-0.329540034729085,FALSE,338,338
18662,-0.0596240540486255,FALSE,357,357
18663,-0.205402333452048,FALSE,438,438
18664,-0.943872103094268,FALSE,920,920
18665,1.13176664986067,TRUE,826,361
18666,-0.897135870808645,FALSE,686,686
18667,-0.919526146590313,TRUE,360,796
18668,1.40826098448629,FALSE,85,85
18669,0.727966279617287,FALSE,270,270
18670,-0.487705869229662,TRUE,619,255
18671,0.72115262190888,FALSE,243,243
18672,1.17731250935065,FALSE,373,373
18673,-2.39041762595371,TRUE,553,999
18674,-0.22999989107151,FALSE,798,798
18675,-0.622024450078569,TRUE,876,580
18676,-0.0413154653216957,TRUE,52,627
18677,0.662746516077475,FALSE,272,272
18678,1.37989902334305,TRUE,145,307
18679,0.58391818126008,TRUE,578,982
18680,-0.0291201067079358,TRUE,773,956
18681,-0.14508031162232,FALSE,430,430
18682,1.30878395267386,FALSE,935,935
18683,-0.529256136507369,FALSE,48,48
18684,-1.26106478032397,FALSE,79,79
18685,-1.73840475680891,TRUE,951,840
18686,-0.140147575684745,FALSE,941,941
18687,-0.658637088674312,FALSE,326,326
18688,-1.22404886963331,FALSE,517,517
18689,-0.938227093953808,FALSE,634,634
18690,0.379704036169504,TRUE,154,325
18691,-2.12227062879527,FALSE,833,833
18692,0.621444971082939,FALSE,576,576
18693,0.0130151781898371,FALSE,362,362
18694,-1.74346360044843,FALSE,915,915
18695,0.201633093566104,FALSE,955,955
18696,-0.683175183724647,FALSE,534,534
18697,0.15642875899137,FALSE,350,350
18698,-1.24632872989172,FALSE,310,310
18699,0.14719716522025,FALSE,926,926
18700,-0.0250130525128346,FALSE,16,16
18701,-0.891298224836235,FALSE,638,638
18702,-2.97410133696758,FALSE,315,315
18703,-0.285993895505246,TRUE,225,544
18704,0.572392899255474,FALSE,280,280
18705,-0.835020650831227,FALSE,295,295
18706,1.9892998371453,FALSE,690,690
18707,-1.38833860500839,FALSE,72,72
18708,-1.1803053985579,TRUE,504,626
18709,-0.240759321225739,FALSE,421,421
18710,-1.41880887017829,FALSE,202,202
18711,0.770196986070856,TRUE,899,691
18712,-0.948363939889661,FALSE,124,124
18713,0.0481973000527509,FALSE,733,733
18714,-1.37345480120212,FALSE,827,827
18715,-1.03757254544259,TRUE,131,867
18716,-0.65763817961877,FALSE,722,722
18717,1.94465650650487,TRUE,947,670
18718,-0.543646263867572,TRUE,523,75
18719,-1.06720689945066,FALSE,498,498
18720,0.618702472606413,FALSE,279,279
18721,1.50455731327098,TRUE,920,242
18722,-0.896841819947043,FALSE,103,103
18723,-0.433650978029098,TRUE,505,637
18724,0.427818147567497,FALSE,548,548
18725,-1.14851449953542,FALSE,387,387
18726,0.132727679347434,FALSE,374,374
18727,-1.9700108901738,TRUE,770,337
18728,-0.353172760224857,FALSE,252,252
18729,-0.996377355882063,FALSE,891,891
18730,-0.904448402551621,TRUE,664,806
18731,0.286471388262252,TRUE,361,742
18732,-0.434320722386316,FALSE,928,928
18733,-0.157765677617564,FALSE,756,756
18734,-1.06646129597777,FALSE,31,31
18735,0.199769273247526,FALSE,595,595
18736,-0.0608313197841046,TRUE,222,447
18737,-0.551459934445889,FALSE,431,431
18738,-0.911855358656324,FALSE,795,795
18739,0.61061281946007,FALSE,342,342
18740,0.146288175783369,FALSE,651,651
18741,-0.939688365314804,FALSE,651,651
18742,1.4294601319577,FALSE,15,15
18743,-0.54555228987484,FALSE,456,456
18744,1.13254747775479,FALSE,165,165
18745,0.0707848800262596,FALSE,918,918
18746,-0.900859148149272,FALSE,27,27
18747,-1.60580623424654,FALSE,278,278
18748,-1.21146206028462,FALSE,37,37
18749,-0.029247694425108,FALSE,930,930
18750,0.119320600425009,FALSE,57,57
18751,-0.896822453686503,FALSE,915,915
18752,-0.116435421590082,FALSE,416,416
18753,1.28493976075637,FALSE,802,802
18754,-0.0169832283700828,TRUE,534,670
18755,0.0503535622173096,FALSE,975,975
18756,0.480214403620007,FALSE,408,408
18757,1.40186537033882,FALSE,544,544
18758,-1.75345995814841,FALSE,275,275
18759,-1.25649389806906,TRUE,963,777
18760,-1.7766441024633,FALSE,728,728
18761,-1.08880374510948,FALSE,239,239
18762,0.725908011140421,FALSE,66,66
18763,0.361108952883972,FALSE,377,377
18764,0.225453862685807,FALSE,85,85
18765,0.113314215022617,FALSE,584,584
18766,-0.705369614684268,FALSE,360,360
18767,-0.0844630228659537,FALSE,473,473
18768,0.253733721207594,FALSE,556,556
18769,1.15341458704924,FALSE,412,412
18770,-0.76462305465393,FALSE,953,953
18771,1.14410364738126,FALSE,551,551
18772,0.650530494511519,FALSE,985,985
18773,0.66600602443029,TRUE,924,421
18774,-0.0286752894510144,FALSE,206,206
18775,-1.4225833630145,TRUE,439,794
18776,0.433023689795912,FALSE,852,852
18777,-0.743493986588784,TRUE,2,665
18778,-0.227338020197702,FALSE,151,151
18779,1.92215330961866,FALSE,677,677
18780,-1.7563978240383,FALSE,2,2
18781,0.327587267585719,FALSE,40,40
18782,3.00073946325237,FALSE,102,102
18783,1.97913713533671,TRUE,479,353
18784,-2.31811144845561,TRUE,108,683
18785,-0.927957848872877,FALSE,248,248
18786,-2.12999154718865,FALSE,810,810
18787,0.233201391655038,FALSE,757,757
18788,-0.197531748424598,FALSE,780,780
18789,-1.37482046285978,TRUE,876,502
18790,0.825645231793477,FALSE,295,295
18791,-2.11953979238072,TRUE,707,375
18792,-0.0630251815762203,FALSE,286,286
18793,-0.0244726525527849,TRUE,190,195
18794,0.283328367298962,TRUE,578,873
18795,0.393549449313199,FALSE,135,135
18796,0.466657464479609,TRUE,330,283
18797,-0.894451393002239,TRUE,959,798
18798,0.0589030155916054,FALSE,439,439
18799,0.109295433471691,TRUE,852,393
18800,1.46268549963493,TRUE,664,746
18801,-0.483622970590339,FALSE,618,618
18802,-0.512701697603696,TRUE,886,938
18803,-1.18022346598769,TRUE,633,375
18804,3.22402474539952,FALSE,28,28
18805,1.02378144581963,FALSE,21,21
18806,1.6697746008651,FALSE,193,193
18807,-0.697393690166649,FALSE,34,34
18808,-0.817462950537758,FALSE,647,647
18809,-0.771248829200057,FALSE,562,562
18810,1.29823326400067,TRUE,873,23
18811,0.832759691978276,TRUE,768,774
18812,1.49897123877511,TRUE,489,388
18813,0.803147702593959,FALSE,463,463
18814,0.268435406972884,TRUE,875,878
18815,0.768526684776008,FALSE,617,617
18816,-0.502059825499942,FALSE,581,581
18817,3.08912799673141,TRUE,241,974
18818,0.838846515094441,FALSE,990,990
18819,-1.28058661242782,FALSE,461,461
18820,0.884287323237043,FALSE,180,180
18821,-0.409623461679419,FALSE,840,840
18822,0.8084350640051,FALSE,338,338
18823,-0.694000771838951,FALSE,229,229
18824,1.14133012338152,FALSE,139,139
18825,-0.663233183098738,FALSE,730,730
18826,1.21634512132928,FALSE,639,639
18827,-0.654404633058203,TRUE,96,597
18828,1.3536835836524,FALSE,767,767
18829,0.23087746724052,FALSE,357,357
18830,-0.176962481375395,FALSE,860,860
18831,-0.639791758319483,FALSE,619,619
18832,-1.06183350160924,FALSE,985,985
18833,-0.362915910848628,FALSE,178,178
18834,-2.22062732456624,FALSE,615,615
18835,0.652351383850228,TRUE,739,563
18836,-0.269995140422907,TRUE,834,741
18837,0.45614631053423,FALSE,785,785
18838,-0.112462837550648,FALSE,693,693
18839,-0.54060341424847,TRUE,618,430
18840,3.75870218491067,FALSE,840,840
18841,0.319657921687193,FALSE,479,479
18842,-0.0180981878298152,FALSE,64,64
18843,-1.3329840240541,FALSE,361,361
18844,-0.379445641970287,FALSE,6,6
18845,0.185658924640015,FALSE,900,900
18846,0.624256654036158,TRUE,635,239
18847,0.241367714250386,FALSE,654,654
18848,-2.12344166200463,TRUE,532,162
18849,-0.43288779768531,FALSE,673,673
18850,2.28422294401466,TRUE,230,790
18851,-0.331581680906535,FALSE,926,926
18852,-0.626978639205921,TRUE,136,902
18853,0.139487694335088,FALSE,209,209
18854,-0.356021281593271,TRUE,760,660
18855,0.733520295235429,FALSE,343,343
18856,0.255539951225351,FALSE,49,49
18857,-0.506375317660573,FALSE,394,394
18858,-1.3728335116368,FALSE,86,86
18859,-0.549596456739035,TRUE,371,644
18860,1.50342874055534,FALSE,987,987
18861,1.289348491293,TRUE,656,282
18862,-0.39849896013019,FALSE,444,444
18863,-0.75306540183465,FALSE,602,602
18864,0.206836815314676,FALSE,626,626
18865,-0.186681166709466,FALSE,496,496
18866,-1.96265687052134,TRUE,483,738
18867,-1.29463628584979,FALSE,300,300
18868,0.889270903521936,FALSE,753,753
18869,0.184784617115057,FALSE,466,466
18870,0.234553895357259,FALSE,332,332
18871,0.222194730599144,FALSE,88,88
18872,-1.0309796667375,FALSE,343,343
18873,0.627158673496787,TRUE,331,941
18874,-0.104004528138599,TRUE,288,646
18875,1.87781681062947,FALSE,473,473
18876,0.346606839608011,TRUE,613,99
18877,0.614229324233158,FALSE,152,152
18878,0.19883838437881,FALSE,826,826
18879,-0.980839980767069,FALSE,533,533
18880,1.27173384868016,TRUE,149,343
18881,0.386618692358637,FALSE,571,571
18882,0.355443617664732,FALSE,381,381
18883,1.56913604556288,FALSE,123,123
18884,0.625267849225275,TRUE,491,49
18885,-1.31567863455915,FALSE,462,462
18886,-1.51149972634077,FALSE,537,537
18887,0.152884954573007,FALSE,587,587
18888,1.69626548137183,FALSE,627,627
18889,-0.339095372487462,TRUE,941,917
18890,0.247204791177068,FALSE,150,150
18891,0.268797414396878,FALSE,104,104
18892,0.693328513981249,FALSE,529,529
18893,0.921084290677395,FALSE,626,626
18894,0.931515247782737,FALSE,762,762
18895,0.671969587531062,FALSE,839,839
18896,-0.316709606350773,FALSE,370,370
18897,-0.0168363941279013,FALSE,650,650
18898,0.556232861233718,TRUE,276,283
18899,1.02295790548947,FALSE,216,216
18900,0.716738194086457,FALSE,554,554
18901,0.544869199909237,FALSE,106,106
18902,2.02288004203004,FALSE,250,250
18903,0.325285853577607,FALSE,643,643
18904,0.250606624709817,FALSE,950,950
18905,0.461249801702357,FALSE,368,368
18906,1.07185293481195,FALSE,229,229
18907,1.08960684095406,FALSE,216,216
18908,-0.278298727696236,FALSE,81,81
18909,1.64400972264726,FALSE,97,97
18910,-0.67706307441372,FALSE,541,541
18911,0.0798301606529094,FALSE,465,465
18912,-1.34452988442547,FALSE,233,233
18913,-0.497846411178346,FALSE,78,78
18914,-0.435134817977142,TRUE,233,634
18915,-0.654703562506351,FALSE,610,610
18916,-0.452748522404033,TRUE,108,674
18917,0.894920766766214,FALSE,863,863
18918,-1.16005449655597,FALSE,671,671
18919,-0.56165691103494,FALSE,362,362
18920,0.692035969670394,TRUE,911,336
18921,-1.71227699334712,FALSE,313,313
18922,0.759017960295574,FALSE,723,723
18923,-0.4830245736886,TRUE,167,280
18924,0.858538381189452,TRUE,227,580
18925,-1.18237020677071,FALSE,592,592
18926,-0.539064360146625,TRUE,823,271
18927,-0.0477630980231768,FALSE,721,721
18928,-0.274364622864437,FALSE,667,667
18929,-0.922482422343857,FALSE,431,431
18930,0.395988675347021,FALSE,545,545
18931,0.539738400155653,TRUE,439,324
18932,1.41915970888233,FALSE,847,847
18933,1.10176037310889,FALSE,802,802
18934,-0.684661796005822,FALSE,778,778
18935,-0.0809573588873593,TRUE,760,867
18936,1.08789948331834,FALSE,855,855
18937,-1.23007699867744,FALSE,77,77
18938,-1.52872055935087,TRUE,739,680
18939,0.404460324080951,FALSE,736,736
18940,-0.802202160434661,FALSE,471,471
18941,0.491119148844863,FALSE,275,275
18942,2.48611020802721,FALSE,9,9
18943,0.980175268570762,FALSE,952,952
18944,0.670789898527846,TRUE,980,785
18945,-0.269101513674269,FALSE,653,653
18946,1.61765444775822,TRUE,562,421
18947,-1.31491424958984,FALSE,38,38
18948,1.05632545445559,TRUE,741,527
18949,1.18051343060534,FALSE,846,846
18950,-1.44024523442218,TRUE,805,597
18951,-0.965616403304745,FALSE,600,600
18952,-1.22479287182939,FALSE,755,755
18953,0.488418453512216,FALSE,88,88
18954,0.907849980179127,FALSE,530,530
18955,-0.724712210529297,FALSE,62,62
18956,1.22595142878754,TRUE,336,564
18957,-0.70261674873046,FALSE,781,781
18958,-1.66867059548047,FALSE,709,709
18959,-0.909521907000086,FALSE,700,700
18960,0.948356318909301,FALSE,895,895
18961,0.114314629271393,FALSE,368,368
18962,0.044673832826669,FALSE,41,41
18963,0.488778738932305,FALSE,609,609
18964,-0.691603287866242,TRUE,305,358
18965,1.09631124207843,FALSE,754,754
18966,-0.597517922606868,FALSE,220,220
18967,-0.47921835784104,FALSE,357,357
18968,-0.931736991872392,FALSE,324,324
18969,-0.522001481648057,TRUE,922,202
18970,1.09681571381948,FALSE,142,142
18971,0.888460405161367,FALSE,855,855
18972,-0.0958558723129708,FALSE,581,581
18973,-0.698167945267881,TRUE,182,254
18974,-0.0788927577695528,FALSE,84,84
18975,-0.965168944536994,FALSE,904,904
18976,-0.334104028513468,FALSE,872,872
18977,-0.707650650961421,FALSE,501,501
18978,-0.196736488596768,FALSE,726,726
18979,-0.467015258087378,FALSE,805,805
18980,-0.210505886660817,FALSE,276,276
18981,0.519998396815614,FALSE,488,488
18982,0.425905019189819,FALSE,550,550
18983,-0.44241249293836,FALSE,584,584
18984,0.722391334262091,TRUE,988,234
18985,-1.91081403818987,FALSE,879,879
18986,1.297217185457,TRUE,855,952
18987,1.24982968299928,FALSE,210,210
18988,0.726729746488072,FALSE,887,887
18989,0.31116101795663,FALSE,250,250
18990,-0.914812363785004,TRUE,779,460
18991,-1.50197990965712,TRUE,497,3
18992,1.00940287239875,FALSE,67,67
18993,0.0203953132540624,TRUE,16,532
18994,1.75207168793644,TRUE,220,783
18995,-0.72560534516421,TRUE,991,748
18996,-1.07059301751581,FALSE,454,454
18997,-0.731312243401841,FALSE,395,395
18998,-0.169889000246118,TRUE,254,711
18999,-1.2313148373074,FALSE,709,709
19000,2.02791086269836,FALSE,554,554
19001,-1.49474970068853,TRUE,480,319
19002,-1.57294916132995,FALSE,548,548
19003,-0.300212282309103,TRUE,348,947
19004,-0.764373488581798,FALSE,199,199
19005,-1.1161571217615,FALSE,63,63
19006,2.58654646009518,FALSE,499,499
19007,-0.942218562666475,FALSE,838,838
19008,1.1948731280978,FALSE,395,395
19009,1.42716598195669,TRUE,938,96
19010,-0.478742111330258,TRUE,167,608
19011,0.641961016014358,FALSE,0,0
19012,-1.7010484348607,TRUE,106,830
19013,-0.403866131143785,FALSE,798,798
19014,-0.552259228917039,FALSE,30,30
19015,0.49038696166971,TRUE,562,566
19016,1.41126614572136,FALSE,813,813
19017,-1.36984770545162,FALSE,370,370
19018,1.48225269049809,FALSE,212,212
19019,1.8055621150251,FALSE,911,911
19020,-0.31206446068215,FALSE,613,613
19021,-1.56761797682969,FALSE,305,305
19022,0.54510481006362,TRUE,306,78
19023,0.102749178988086,TRUE,94,10
19024,-0.790815711621128,FALSE,967,967
19025,1.89059573142579,TRUE,612,241
19026,-0.722244668126845,FALSE,655,655
19027,0.222712296571903,TRUE,252,563
19028,0.429685274995017,FALSE,830,830
19029,-1.51674666250546,TRUE,734,143
19030,1.46232006714673,TRUE,35,560
19031,1.85424359579931,FALSE,125,125
19032,0.553568885952044,FALSE,460,460
19033,1.17494107281627,FALSE,405,405
19034,-0.590425060755459,TRUE,265,601
19035,-0.29888685566244,FALSE,591,591
19036,0.557080775880168,FALSE,165,165
19037,0.316999049445457,FALSE,196,196
19038,-0.813321885328184,FALSE,873,873
19039,0.0680752135094036,FALSE,143,143
19040,1.23808290715514,FALSE,56,56
19041,-0.72366912257151,FALSE,14,14
19042,-0.502022070470047,FALSE,512,512
19043,-1.09993401753859,FALSE,581,581
19044,0.755254846000747,FALSE,426,426
19045,-0.811696874798196,FALSE,578,578
19046,0.580543471094356,FALSE,777,777
19047,-0.966158492224368,FALSE,569,569
19048,-1.0217635666018,FALSE,713,713
19049,-0.0851903506522017,FALSE,623,623
19050,-1.23476174161146,FALSE,874,874
19051,1.46299608562963,FALSE,214,214
19052,0.287566643281326,FALSE,389,389
19053,-0.328050671058629,FALSE,211,211
19054,-1.40409575427755,FALSE,833,833
19055,-2.3800937394718,FALSE,894,894
19056,1.48892350293618,FALSE,104,104
19057,1.80426415601003,FALSE,364,364
19058,0.839066718278622,FALSE,511,511
19059,-0.964201435776396,FALSE,228,228
19060,1.41359995316529,FALSE,702,702
19061,0.813876848188159,FALSE,275,275
19062,-1.32173041197965,TRUE,518,532
19063,1.78902894575633,FALSE,292,292
19064,-1.71553768152421,TRUE,567,918
19065,-1.91391299676717,TRUE,319,375
19066,0.532012080399321,FALSE,931,931
19067,-1.12091454713458,FALSE,898,898
19068,-2.12090894723196,FALSE,152,152
19069,-1.31852613845707,FALSE,827,827
19070,2.93047064752159,FALSE,1,1
19071,0.50742050320771,FALSE,154,154
19072,-1.34407081642939,FALSE,145,145
19073,-0.456779445775396,FALSE,793,793
19074,0.421074240502661,FALSE,798,798
19075,-0.316408548093104,FALSE,592,592
19076,0.359468408613115,FALSE,84,84
19077,-0.259211302326239,FALSE,926,926
19078,0.863591616883932,FALSE,426,426
19079,0.819529076986392,TRUE,25,505
19080,0.938005395448737,FALSE,507,507
19081,-0.185776375475575,TRUE,557,505
19082,-1.58519482817666,FALSE,219,219
19083,1.88188047115849,FALSE,944,944
19084,-0.477161427697492,FALSE,107,107
19085,-0.481325604940184,FALSE,832,832
19086,2.46352877625045,TRUE,830,518
19087,0.967147118422639,FALSE,273,273
19088,-0.0990055489723762,TRUE,450,749
19089,0.704903214586862,FALSE,518,518
19090,0.348033389206094,FALSE,630,630
19091,0.156440966144589,FALSE,34,34
19092,-0.467850992472928,FALSE,105,105
19093,1.2566405258944,FALSE,632,632
19094,0.69383675796334,FALSE,147,147
