i,j,y,t
19200,290,0.626657653808872,2
19201,746,-0.860460899898736,1
19201,746,-0.86825666205869,2
19202,776,0.3756532478901,1
19202,776,-0.327071809569697,2
19203,885,-0.231729801974479,1
19203,885,-0.465629677689814,2
19204,495,-0.365548295586969,1
19204,495,-0.20335020400029,2
19205,663,-1.31145221932632,1
19205,663,-0.629238061309027,2
19206,652,-0.0895441741004339,1
19206,471,0.301406526601931,2
19207,880,1.26889595548414,1
19207,880,1.24340285851468,2
19208,608,0.550339870006247,1
19208,608,0.402460456454273,2
19209,74,1.99342765109511,1
19209,74,2.32928833842659,2
19210,481,0.48031797104618,1
19210,481,0.267153399479426,2
19211,857,-1.18384442688795,1
19211,160,-0.500993298704111,2
19212,46,-1.30587812751888,1
19212,156,-2.25845547926501,2
19213,416,-0.549248833996819,1
19213,416,-1.15256914356116,2
19214,724,-1.82668498142774,1
19214,724,-1.3969948381596,2
19215,693,0.771817087115099,1
19215,615,1.0215082880677,2
19216,183,-0.262818107603724,1
19216,183,-0.0331334509709633,2
19217,335,-1.03398754625825,1
19217,335,-1.18586066508358,2
19218,348,-2.7702316151177,1
19218,348,-2.07806020256066,2
19219,50,1.63186123620478,1
19219,50,1.46156029611996,2
19220,614,-0.550158073923479,1
19220,614,-0.323259528778366,2
19221,103,-0.574699063648705,1
19221,825,0.202659191518401,2
19222,827,-2.00094514373653,1
19222,283,-0.933940227957548,2
19223,887,0.0631203266668693,1
19223,887,0.608909989474691,2
19224,113,0.207196591161906,1
19224,976,0.582113350622697,2
19225,558,-0.409972196495484,1
19225,558,-0.493148992027618,2
19226,581,0.831674180852595,1
19226,581,0.797750450912532,2
19227,817,0.301362777335354,1
19227,817,0.0551296986459737,2
19228,342,0.72218042523261,1
19228,504,-1.24095007188065,2
19229,741,0.786411451184106,1
19229,68,0.0650741572876107,2
19230,53,-1.15685389933339,1
19230,394,0.146595967926874,2
19231,64,-2.55423164017684,1
19231,64,-2.51102698706003,2
19232,250,0.16413639177217,1
19232,550,-0.0541029955128448,2
19233,390,1.76524535204444,1
19233,390,1.22868492865997,2
19234,249,-1.09787360086257,1
19234,249,-1.17473485357768,2
19235,434,-1.89591868937124,1
19235,434,-1.81995672229364,2
19236,54,-1.13344150974903,1
19236,161,0.542771329744652,2
19237,413,-0.0687128832733498,1
19237,18,-1.27981561648776,2
19238,516,-1.14973502556212,1
19238,516,-1.32030584082745,2
19239,255,-1.11225407662235,1
19239,255,-1.08955649302413,2
19240,294,1.68232785118882,1
19240,294,1.67183042593801,2
19241,853,0.103347198323882,1
19241,853,0.491328753047255,2
19242,455,1.22360469022393,1
19242,471,2.4779066528121,2
19243,28,0.155941272688664,1
19243,28,-0.0765868681451242,2
19244,619,-0.578907822134909,1
19244,619,-0.82559354984947,2
19245,532,-0.507204194858369,1
19245,532,0.359798485328005,2
19246,920,-0.890880263386502,1
19246,88,0.144858422068908,2
19247,408,0.890367927058306,1
19247,408,-0.14184771472374,2
19248,262,-1.20484398127089,1
19248,262,-1.51383466411022,2
19249,681,0.87638801107119,1
19249,681,0.506430336158811,2
19250,734,1.02836589562594,1
19250,734,0.934809801117568,2
19251,137,-0.749056771705371,1
19251,137,-0.84902739788224,2
19252,162,-2.12744400618809,1
19252,162,-1.89310374101785,2
19253,218,-0.0324770423779985,1
19253,218,0.622557620456559,2
19254,348,0.0741800514696178,1
19254,348,0.0438043670851018,2
19255,996,-0.844966564555742,1
19255,75,-1.04086090752381,2
19256,553,0.153389960703347,1
19256,878,-1.09208422079277,2
19257,57,-0.860377802088492,1
19257,57,-1.3488702170585,2
19258,528,0.973229548968812,1
19258,528,1.22679897553189,2
19259,489,-0.297822661537228,1
19259,595,0.010325359217344,2
19260,356,-0.389592877521467,1
19260,356,0.0120261155068054,2
19261,213,-1.16941728012057,1
19261,213,-1.15920123569351,2
19262,611,0.644211336090437,1
19262,611,1.25125672384886,2
19263,175,-0.882680406055801,1
19263,175,-1.11028841121053,2
19264,846,-1.45587300894089,1
19264,846,-1.03560227903932,2
19265,294,0.599005906667535,1
19265,294,0.33941224401588,2
19266,280,-0.130937340607386,1
19266,280,0.466590291974744,2
19267,262,1.12018444965312,1
19267,262,0.995226818096385,2
19268,125,-0.669032628578249,1
19268,125,-0.835070960680726,2
19269,968,0.253728895043652,1
19269,305,0.380883707200899,2
19270,91,-1.45359894902176,1
19270,91,-0.621955181310265,2
19271,928,0.156603531847838,1
19271,23,-0.143060436115553,2
19272,188,-1.20081001376186,1
19272,197,-0.919586007680036,2
19273,827,0.637812518370268,1
19273,827,0.467454607492585,2
19274,257,1.81681831622284,1
19274,257,1.36872835341058,2
19275,543,-1.4488558875135,1
19275,543,-1.2728471329732,2
19276,782,-1.33365198475241,1
19276,4,-1.03164277339832,2
19277,348,0.706290172361243,1
19277,348,0.00477687012034311,2
19278,973,0.385635106387714,1
19278,973,0.0315373001086244,2
19279,993,-1.6930641819981,1
19279,993,-1.54868292835313,2
19280,880,-0.763870708205619,1
19280,803,-0.734869455786405,2
19281,467,-0.221668141821262,1
19281,467,0.196363991719076,2
19282,191,-0.218333342762792,1
19282,850,0.0323002699121865,2
19283,634,-0.948194499342227,1
19283,941,-1.41628558416121,2
19284,26,-0.0928802501481727,1
19284,26,0.0643193399343441,2
19285,715,1.26822899098834,1
19285,715,1.58596299543562,2
19286,8,-1.90850363160259,1
19286,8,-2.31697560815539,2
19287,743,-1.09796781220956,1
19287,743,-0.51778769371463,2
19288,783,-2.17264560171248,1
19288,783,-2.40494218353837,2
19289,344,0.742328662884706,1
19289,774,1.07168328287522,2
19290,302,-1.60976804556232,1
19290,302,-2.31293356928717,2
19291,173,0.317986446155607,1
19291,173,0.395381516148746,2
19292,193,-0.191204688569254,1
19292,193,0.0519549790576155,2
19293,710,1.31269949572415,1
19293,710,1.06496036399769,2
19294,947,1.36937516365395,1
19294,947,0.824335818349672,2
19295,570,0.567545206026519,1
19295,864,0.678314505651617,2
19296,309,0.285797238999281,1
19296,309,-0.000481776126638786,2
19297,483,1.97533012163889,1
19297,483,1.48190299886669,2
19298,821,-0.557974447708284,1
19298,686,-1.14411160999056,2
19299,882,0.544026745264098,1
19299,539,1.23396096606285,2
19300,613,-0.742258648948368,1
19300,613,-0.827226101270902,2
19301,627,0.933841912680413,1
19301,627,0.681980204236101,2
19302,638,0.258277518605123,1
19302,638,0.0276674464916901,2
19303,566,2.36944504266837,1
19303,566,2.50360947908013,2
19304,326,0.785460192893165,1
19304,326,0.211723821233513,2
19305,253,0.436424558490905,1
19305,652,-0.737805264867209,2
19306,630,1.09505529282712,1
19306,630,1.15605500126844,2
19307,988,0.57456894530265,1
19307,988,0.642114212826209,2
19308,107,-2.16322005272222,1
19308,107,-1.44034386677146,2
19309,759,1.81609566995029,1
19309,759,1.65363787479389,2
19310,88,0.392796703978926,1
19310,88,-0.0769902834357564,2
19311,250,0.826957229056084,1
19311,250,0.722945104835664,2
19312,382,-1.07227972197289,1
19312,382,-1.29088513068631,2
19313,256,-0.900996997802138,1
19313,673,0.168923085996919,2
19314,745,-0.530810944773142,1
19314,573,0.250494154292309,2
19315,974,0.645319569998223,1
19315,974,0.381843737071546,2
19316,694,-0.52108667293774,1
19316,694,-0.796571378271249,2
19317,252,1.15906960072445,1
19317,77,1.36658620030296,2
19318,584,0.842585027467901,1
19318,209,0.567006579514886,2
19319,657,-0.506157486079544,1
19319,657,-0.135232712397387,2
19320,82,2.58866778272691,1
19320,708,1.29057042624755,2
19321,951,-1.45618018684988,1
19321,245,-0.930975201821798,2
19322,628,-1.5845575367402,1
19322,476,-1.53199171313136,2
19323,362,2.48114573105785,1
19323,362,2.20908767170328,2
19324,354,-1.31945849734527,1
19324,354,-1.3171995822083,2
19325,447,-0.376699509555579,1
19325,447,-0.223785339552198,2
19326,630,-0.138420881223916,1
19326,490,0.416857203642575,2
19327,749,0.189709675592687,1
19327,749,0.23837541946922,2
19328,280,-1.31312409445383,1
19328,280,-1.47430964221032,2
19329,810,1.59418422068944,1
19329,810,1.62769675941134,2
19330,168,0.844974143130543,1
19330,168,0.602186015142217,2
19331,32,0.464460088351726,1
19331,32,0.746637456226831,2
19332,868,-0.191599365197234,1
19332,868,-0.955873015049169,2
19333,523,-1.31784090793278,1
19333,523,-0.89108334451042,2
19334,69,0.27377018081408,1
19334,469,0.0926468171649117,2
19335,598,1.08702336598442,1
19335,598,0.539993053140972,2
19336,573,0.0800402264655584,1
19336,573,0.278607969951914,2
19337,930,0.665563751997686,1
19337,930,0.761600222467107,2
19338,627,-0.41844783407424,1
19338,400,-0.166640217441822,2
19339,725,0.529723964526449,1
19339,725,0.158087294315813,2
19340,167,0.700728153828534,1
19340,167,0.69537602831728,2
19341,535,0.46782829485234,1
19341,535,-0.173106377572263,2
19342,904,-1.73171945488534,1
19342,904,-2.23144687083649,2
19343,454,-2.03441150767785,1
19343,454,-1.49747755815978,2
19344,524,-1.82405862959498,1
19344,521,-1.70210878407511,2
19345,192,-2.44584445460299,1
19345,192,-2.31097138521646,2
19346,613,1.31895199237844,1
19346,613,1.85523346079833,2
19347,631,0.573153236125333,1
19347,597,0.197678529816709,2
19348,920,-1.09185802762082,1
19348,920,-0.998156676475437,2
19349,357,-0.15436645846903,1
19349,357,-0.645681100678489,2
19350,727,3.13922273459122,1
19350,183,1.74463094299263,2
19351,301,-1.83805371679312,1
19351,301,-1.3219796025143,2
19352,547,-0.586632872333603,1
19352,547,0.246100712157704,2
19353,792,-1.64250742389212,1
19353,792,-0.875230732014714,2
19354,737,-0.822071680269071,1
19354,737,0.268849651277558,2
19355,82,1.94918030139306,1
19355,82,2.26750284655803,2
19356,246,1.25609957042931,1
19356,747,0.639152189524649,2
19357,888,0.446470119477952,1
19357,888,1.06316989162966,2
19358,6,-0.817610299002621,1
19358,6,-1.40848820003221,2
19359,184,2.3313835125584,1
19359,184,2.0083267770864,2
19360,908,0.0675968941144294,1
19360,908,0.369482625495143,2
19361,507,2.2879680090725,1
19361,769,1.59393093721429,2
19362,114,-0.995442142976257,1
19362,621,1.47538135574423,2
19363,891,-1.94893069650408,1
19363,891,-1.4901256002524,2
19364,77,0.906567600841945,1
19364,77,0.987877216629108,2
19365,696,-0.647254915322769,1
19365,696,-0.633971080647954,2
19366,239,0.683120074289181,1
19366,239,0.724034347971415,2
19367,588,-2.08348854679164,1
19367,743,-2.01430032649449,2
19368,3,-1.07145490686999,1
19368,3,-1.49667580668568,2
19369,759,-1.6209005133379,1
19369,584,-0.929045771799739,2
19370,0,0.201323734022735,1
19370,0,-0.748648487699006,2
19371,493,-0.266295749512652,1
19371,493,0.520729655544062,2
19372,190,-1.18785014702049,1
19372,190,-0.416233041904446,2
19373,188,-0.644009368372871,1
19373,188,-0.727323943333846,2
19374,708,-1.28906097105519,1
19374,708,-1.06081454180785,2
19375,796,-0.495558149450872,1
19375,796,-0.558049601323111,2
19376,111,-0.575967931615228,1
19376,111,-0.428709367328262,2
19377,917,1.31294890410497,1
19377,51,-0.903629299098668,2
19378,428,1.14076156918945,1
19378,428,0.740983358709715,2
19379,203,-0.552849553057942,1
19379,203,-0.493684740836234,2
19380,698,0.17959647360746,1
19380,698,-0.15170991563792,2
19381,872,-0.66222135759392,1
19381,872,-1.76282736736736,2
19382,792,-0.075551788608746,1
19382,792,0.328152205826185,2
19383,288,-0.41031544553888,1
19383,288,-0.862104075235355,2
19384,758,1.23212217319809,1
19384,758,1.00366665511981,2
19385,37,0.552391311290961,1
19385,827,-0.861732772739014,2
19386,798,-0.35486497298491,1
19386,798,-0.389523958304525,2
19387,369,0.691415326811877,1
19387,369,0.31850465257594,2
19388,831,1.54308385698335,1
19388,831,1.26116056661201,2
19389,682,0.112600056713264,1
19389,682,-0.49988398929978,2
19390,797,1.49893246862898,1
19390,360,1.49454201831699,2
19391,656,-0.873585350070992,1
19391,656,-0.830965188524013,2
19392,31,0.705156801313694,1
19392,175,-1.28830519282308,2
19393,763,0.659125491240687,1
19393,14,2.1483560584854,2
19394,8,0.448039411180027,1
19394,8,0.396784418627121,2
19395,634,0.529727814859522,1
19395,634,0.052627481079235,2
19396,694,1.78659697114932,1
19396,694,2.41007541079109,2
19397,315,0.989544446386529,1
19397,962,0.322069804809515,2
19398,469,0.677485021089955,1
19398,274,1.5106200459057,2
19399,428,3.33795548776849,1
19399,428,2.92955993925281,2
19400,15,-0.0076422661291346,1
19400,15,-0.105790042355974,2
19401,970,0.646293054004369,1
19401,970,0.929628571874957,2
19402,727,-0.00402572712772981,1
19402,727,-0.0091059186575409,2
19403,600,-0.186275136949012,1
19403,600,-0.512938142696036,2
19404,513,-1.85513175736627,1
19404,513,-1.48103958325371,2
19405,382,-0.704119788074939,1
19405,382,-0.731017049109354,2
19406,537,1.89963014971126,1
19406,537,1.20226784219109,2
19407,925,-0.174194038772532,1
19407,925,-0.761870085477406,2
19408,173,-1.35387750574943,1
19408,173,-1.14162949036476,2
19409,816,0.462866290552907,1
19409,816,0.417340586123085,2
19410,744,-0.49121132270159,1
19410,744,0.260659627942773,2
19411,406,-2.36422974817495,1
19411,406,-2.15063214689277,2
19412,482,-0.977142038193947,1
19412,482,-0.997029532980484,2
19413,571,-0.0166432006877605,1
19413,571,-0.226593365716689,2
19414,156,0.707184168088591,1
19414,26,0.310855679119299,2
19415,250,-0.360337337865709,1
19415,250,-0.308223177482751,2
19416,5,0.543270324260526,1
19416,5,-0.270870845716599,2
19417,746,-1.07216620767437,1
19417,147,-2.01108203185327,2
19418,201,-0.557486627365396,1
19418,201,-0.817242136077,2
19419,471,1.24739568774556,1
19419,471,0.845499437297656,2
19420,605,-0.412919803287304,1
19420,605,-0.132085513951751,2
19421,351,-0.089356695908436,1
19421,766,-1.11175063843118,2
19422,871,-0.247258395418852,1
19422,844,0.790050012082111,2
19423,587,-0.0748428955940348,1
19423,587,0.40641760809213,2
19424,817,-0.0730781996480194,1
19424,817,0.825510574648471,2
19425,251,0.801479124217192,1
19425,251,1.12755863893407,2
19426,257,2.07033359336731,1
19426,257,1.38497629550067,2
19427,894,1.65707239726913,1
19427,894,1.50047429620155,2
19428,384,-0.340281609806129,1
19428,219,-0.460961533200237,2
19429,403,-1.47904280228811,1
19429,403,-1.09733021195076,2
19430,764,1.2311134731841,1
19430,764,2.30162817264819,2
19431,143,1.55727553922128,1
19431,143,1.72221960732865,2
19432,650,1.52316350144715,1
19432,595,0.668212363764526,2
19433,741,-1.34493633494319,1
19433,741,-0.869420899724885,2
19434,859,-0.771340855736747,1
19434,859,-1.05638919971689,2
19435,817,-0.488861573540728,1
19435,509,-0.503192238174528,2
19436,346,0.79328985089661,1
19436,346,0.56002107669148,2
19437,472,0.652257553737596,1
19437,472,0.386820436502525,2
19438,480,1.13212511219045,1
19438,480,0.767988747335782,2
19439,5,-0.197737739962179,1
19439,5,-0.738112948294087,2
19440,63,0.578763366900451,1
19440,222,-0.270830776188816,2
19441,780,-1.21641909699476,1
19441,780,-0.79194314328308,2
19442,557,0.0603462360818596,1
19442,557,0.420092873348268,2
19443,215,0.9549525767883,1
19443,610,0.672652130355394,2
19444,702,-0.446258707158329,1
19444,702,0.0660530614176156,2
19445,742,0.971042449286554,1
19445,742,1.17304771875245,2
19446,889,-0.320607770628786,1
19446,889,-0.483848186241638,2
19447,537,1.77684359399352,1
19447,537,1.57795495294757,2
19448,43,-1.61191504623993,1
19448,43,-1.23625957533152,2
19449,331,-1.87931460195212,1
19449,331,-1.51985874528141,2
19450,822,-0.0489416419090343,1
19450,822,-0.25430751185143,2
19451,45,0.931652607259641,1
19451,45,1.67556217415694,2
19452,70,0.685583296198693,1
19452,837,-0.245529973986025,2
19453,285,-1.40535315064746,1
19453,492,-0.894535153740913,2
19454,836,0.575262515759287,1
19454,836,1.16586132275451,2
19455,82,4.29583835674224,1
19455,82,4.47717523633861,2
19456,292,-1.73245973635875,1
19456,292,-1.14515773322161,2
19457,434,-0.830006598384571,1
19457,434,-0.772303920118123,2
19458,360,0.73163948852652,1
19458,574,0.516095251018775,2
19459,740,-0.583418949788699,1
19459,740,-0.557703733868899,2
19460,721,1.6641556844335,1
19460,721,1.14584167002275,2
19461,47,-0.232084414421979,1
19461,539,-0.492830029811078,2
19462,927,-2.28875736934546,1
19462,927,-2.03677248932659,2
19463,366,-0.909135045949765,1
19463,2,-1.78431702883846,2
19464,713,-0.778412510164815,1
19464,713,-1.42244874841997,2
19465,254,1.24438902889893,1
19465,207,-0.0840510263442266,2
19466,758,-1.59876645473373,1
19466,758,-1.419502614532,2
19467,853,0.348517219922931,1
19467,853,0.252614947844564,2
19468,390,1.08918180135729,1
19468,272,1.77025352774517,2
19469,413,1.53012398310883,1
19469,413,1.88586267826659,2
19470,205,-1.72002400808516,1
19470,9,-0.708854131083765,2
19471,105,2.31063898166554,1
19471,950,1.21485021441644,2
19472,776,1.32755542880107,1
19472,776,1.9150777846748,2
19473,567,0.790117656695702,1
19473,567,1.17807971431388,2
19474,77,1.12574952565466,1
19474,77,0.409723480535815,2
19475,916,-1.32080169284137,1
19475,80,-1.41256485170573,2
19476,612,-0.438163160595613,1
19476,612,-0.75103935402087,2
19477,361,0.548201939080876,1
19477,860,0.253234180389892,2
19478,849,1.61229077894854,1
19478,849,1.67860416489001,2
19479,874,0.0355089729955001,1
19479,874,-0.247095576235617,2
19480,492,0.441625648254309,1
19480,975,-0.251077584195266,2
19481,852,-0.22521539009208,1
19481,258,-0.286408395895139,2
19482,47,1.09969718293984,1
19482,47,0.997073026166441,2
19483,302,0.662897127334597,1
19483,357,0.536815700413546,2
19484,680,-0.417956523508221,1
19484,680,-0.198888244840216,2
19485,853,-0.704736503997395,1
19485,853,-0.289708718149788,2
19486,512,2.26553179562975,1
19486,512,2.34884432803574,2
19487,590,-0.924981220972337,1
19487,590,-0.779315641892275,2
19488,775,-0.793275217155864,1
19488,956,-1.00559434414699,2
19489,436,-0.207600727289988,1
19489,436,0.0378920054704597,2
19490,565,-0.401109340819796,1
19490,565,-0.409691874384445,2
19491,317,-0.558473846708298,1
19491,317,0.154028458103624,2
19492,27,-0.456617355660452,1
19492,27,-0.190904373958157,2
19493,929,-2.19961627461706,1
19493,929,-1.81568392913699,2
19494,461,0.631955551100249,1
19494,461,1.50697105867945,2
19495,461,0.688844215285771,1
19495,461,0.676049635266105,2
19496,936,1.46151696917163,1
19496,936,1.41274133386399,2
19497,521,0.0905955327348417,1
19497,798,-0.433934266098497,2
19498,537,0.038422693483136,1
19498,537,0.332559137579052,2
19499,963,0.0928957164942938,1
19499,452,-0.488687487898506,2
19500,650,-0.597954617702457,1
19500,394,-1.88441949227009,2
19501,375,3.27329951954885,1
19501,375,2.29146699804411,2
19502,977,1.5146983664993,1
19502,977,1.58927705511705,2
19503,538,-1.0480784422393,1
19503,538,-1.04914107556384,2
19504,34,-0.523574971898647,1
19504,34,-0.12213853276093,2
19505,15,-0.62084420903446,1
19505,15,-0.577675684067865,2
19506,260,-2.0191094997124,1
19506,260,-1.66469311669038,2
19507,237,-0.107714189308648,1
19507,237,-0.654022145952282,2
19508,356,-0.993742951920954,1
19508,356,-1.33437958688821,2
19509,718,0.915995922207068,1
19509,718,0.821411984407378,2
19510,821,0.126520102799497,1
19510,821,-0.0526090319890302,2
19511,203,1.01161855405078,1
19511,341,1.11325486411689,2
19512,409,-0.429088805670688,1
19512,409,-0.622861630351868,2
19513,417,0.961399162530681,1
19513,417,1.67573670636427,2
19514,991,-1.10863813025318,1
19514,991,-1.31776344517661,2
19515,731,-0.480949992468444,1
19515,731,-0.98957897420607,2
19516,454,-0.109897558898825,1
19516,454,-0.134574683263073,2
19517,598,0.908231299064656,1
19517,598,0.746305605168042,2
19518,265,-0.417771247399631,1
19518,265,-0.852128612926559,2
19519,366,0.0500807168516448,1
19519,366,0.029419298393487,2
19520,109,-1.02651352438006,1
19520,47,-1.06805543324064,2
19521,182,0.78541608776063,1
19521,182,1.04187498629978,2
19522,472,-0.537419514563056,1
19522,464,-1.04494960745084,2
19523,145,-0.340502949178397,1
19523,145,-0.460850319109831,2
19524,889,1.37945666294884,1
19524,889,1.6910931610156,2
19525,884,-0.916356047465987,1
19525,42,-0.359840876046896,2
19526,483,-0.423109617156614,1
19526,483,-1.05785428303528,2
19527,563,0.87584670485751,1
19527,563,0.582708654647608,2
19528,448,-0.0350188682694928,1
19528,448,0.187301397721058,2
19529,153,-0.598579141472605,1
19529,153,-0.677874162026216,2
19530,890,-1.25192084470916,1
19530,890,-0.813117666926612,2
19531,302,-1.81346088156754,1
19531,302,-2.22691672568051,2
19532,72,-1.42553264358866,1
19532,72,-0.830002443425833,2
19533,151,0.338061878124313,1
19533,151,0.707716553772732,2
19534,99,0.422336683445226,1
19534,641,1.2002580761128,2
19535,608,-1.03469370703872,1
19535,312,-0.217149419100785,2
19536,584,-1.41510782481616,1
19536,584,-1.39692746515157,2
19537,89,0.0399667570772225,1
19537,89,-0.321617102686282,2
19538,767,-0.929242298368815,1
19538,767,-0.826197584814771,2
19539,60,-0.396871724838403,1
19539,988,-0.690268577480213,2
19540,928,-3.06466516419031,1
19540,928,-3.14242822741781,2
19541,475,2.95126156045778,1
19541,475,3.01012944492006,2
19542,759,-0.0970467448447024,1
19542,627,0.716734313001154,2
19543,744,1.4531742368712,1
19543,744,1.6837725034126,2
19544,977,0.299057252977417,1
19544,977,0.658679157634245,2
19545,798,-1.74552235093514,1
19545,798,-1.63304351378793,2
19546,450,-1.30082521244385,1
19546,555,-1.21590643394839,2
19547,836,0.0207657990205318,1
19547,143,0.494735072067173,2
19548,925,1.0010697819195,1
19548,925,1.50328427166253,2
19549,976,1.36535870161544,1
19549,976,1.58930215854382,2
19550,88,-1.1923873579266,1
19550,877,-1.53712139688899,2
19551,883,0.904591987218991,1
19551,883,0.982559398084818,2
19552,22,-1.35477186315366,1
19552,22,-1.07299613758138,2
19553,48,-1.89939478974303,1
19553,949,-2.11369084811737,2
19554,367,0.963391644029933,1
19554,367,1.17060555986717,2
19555,368,-0.0185847272276968,1
19555,368,-0.172197840702331,2
19556,263,-0.286611294415355,1
19556,263,0.00594791604958947,2
19557,96,0.756661981056594,1
19557,96,1.16049262346776,2
19558,197,-1.75366236432278,1
19558,83,-2.18111271856042,2
19559,626,-0.472404635443326,1
19559,626,-0.548075858304598,2
19560,401,-0.167062479029764,1
19560,244,-0.0921362850258474,2
19561,267,0.29742171430297,1
19561,267,0.279890200059463,2
19562,621,0.133974629289238,1
19562,575,-0.588213149300182,2
19563,680,-0.838224860130106,1
19563,680,-0.110447211899538,2
19564,451,-1.26796677884349,1
19564,220,-1.5939998882277,2
19565,668,-0.826710932728489,1
19565,668,-1.04043386923364,2
19566,725,0.863748736419118,1
19566,725,0.819692893104639,2
19567,672,1.09536383658337,1
19567,672,0.874222132426194,2
19568,221,-2.27973212069325,1
19568,221,-1.34352586287871,2
19569,174,-0.948442250438924,1
19569,784,-1.34429547810878,2
19570,842,1.05036010592997,1
19570,842,1.93195300597755,2
19571,223,-0.760640265095678,1
19571,223,-0.922308385946568,2
19572,666,1.044654666556,1
19572,666,0.772873444745405,2
19573,538,-1.05718085391314,1
19573,538,-0.851761593129794,2
19574,596,-1.60264246412774,1
19574,662,-1.33436720915867,2
19575,430,-0.389264800970179,1
19575,430,0.137725029237077,2
19576,957,-1.06025387204535,1
19576,957,-0.435199583166947,2
19577,134,0.937623829594461,1
19577,464,1.00883995099335,2
19578,210,-0.0318160953016414,1
19578,210,0.0342501705465615,2
19579,254,0.482744256993505,1
19579,254,0.976716343116068,2
19580,474,-0.906087099170165,1
19580,564,-1.16417340677853,2
19581,751,-0.331799460141509,1
19581,272,-0.140789888863587,2
19582,130,-0.19897265888362,1
19582,130,-0.0624807254123903,2
19583,833,-0.340479452443884,1
19583,544,-1.25116120692905,2
19584,179,0.631585789558562,1
19584,932,0.233703076573604,2
19585,250,1.22471830494022,1
19585,250,1.5905430504859,2
19586,957,-0.551754944088695,1
19586,957,-0.577211498738529,2
19587,976,1.43800866150489,1
19587,976,1.27374244412019,2
19588,296,1.08316794997757,1
19588,296,0.947263459990895,2
19589,431,-1.37839366498847,1
19589,747,-0.290176493530102,2
19590,132,1.28956301555634,1
19590,31,2.2593611708134,2
19591,572,0.786384478829492,1
19591,861,-0.474173144918413,2
19592,461,-0.404581950980303,1
19592,461,-0.891394929839861,2
19593,189,1.37607599841164,1
19593,157,1.17434945747863,2
19594,664,-0.553695270392845,1
19594,664,-0.194601268549384,2
19595,787,-0.0259785385360833,1
19595,787,0.0597043970439863,2
19596,640,1.08342669665802,1
19596,103,0.754046921648127,2
19597,291,0.50698183971464,1
19597,291,0.541951097891225,2
19598,557,1.07418433878907,1
19598,669,1.9800227389687,2
19599,93,0.538717442073333,1
19599,93,0.00400795696361661,2
19600,385,0.83451918676427,1
19600,832,-0.0966728769293851,2
19601,946,0.469082927320702,1
19601,946,1.3034595585395,2
19602,800,-0.517305998498236,1
19602,800,-0.235353168030249,2
19603,443,-0.0427407453769313,1
19603,443,0.0952683877345574,2
19604,408,2.52090006594671,1
19604,408,2.71499128808791,2
19605,540,-1.49097775467424,1
19605,101,-0.521955817997177,2
19606,963,0.290240556684641,1
19606,963,0.0559310262123943,2
19607,341,-0.945530099483596,1
19607,341,-1.2034357326955,2
19608,947,-0.873592546691411,1
19608,947,-1.04034304751451,2
19609,134,-1.53723695004878,1
19609,446,-1.19223579311438,2
19610,948,-0.49655156621798,1
19610,948,-0.723457895111134,2
19611,243,-0.372953554434223,1
19611,243,-0.679910289038073,2
19612,390,-0.426492375760348,1
19612,415,-0.14437154982391,2
19613,559,-0.630803843950362,1
19613,559,-0.0795007320562075,2
19614,953,-0.30854448251215,1
19614,576,0.155275938726768,2
19615,842,-1.63082725112804,1
19615,842,-1.15400416272115,2
19616,547,1.71272870093156,1
19616,902,1.64701828554931,2
19617,439,0.156888265988643,1
19617,439,0.0715915043252072,2
19618,357,-0.50839146838312,1
19618,357,-0.741454500181093,2
19619,112,-1.14945348376158,1
19619,112,-1.00286414030332,2
19620,16,-1.56064463211686,1
19620,16,-0.557873365951842,2
19621,175,0.624634676026958,1
19621,175,0.662304421995514,2
19622,174,-0.357501548694079,1
19622,174,-0.599812706454729,2
19623,513,0.43178324905883,1
19623,513,0.576382351328323,2
19624,553,0.158717787594099,1
19624,553,0.202340415583007,2
19625,244,1.53675427589021,1
19625,804,1.45848395682445,2
19626,371,-0.0631937705447996,1
19626,371,-0.698766117234166,2
19627,287,-1.18679011292712,1
19627,287,-0.944194116150269,2
19628,482,-0.219854216365957,1
19628,430,-0.00501935339491007,2
19629,515,0.675980346358217,1
19629,515,0.220344403288927,2
19630,272,0.890387879116883,1
19630,618,0.407188596183371,2
19631,534,-0.229599426186395,1
19631,534,-0.710413754993581,2
19632,618,1.82557393768406,1
19632,618,1.55871665821944,2
19633,316,-2.21522151081301,1
19633,316,-2.65447358262079,2
19634,788,-0.376003028705026,1
19634,788,-0.410957487125264,2
19635,881,-0.0663000739320734,1
19635,881,0.688774983366238,2
19636,126,-0.965441001457183,1
19636,126,-1.11807261859306,2
19637,556,-1.17771186318446,1
19637,556,-1.32206795775425,2
19638,535,-0.120319402920817,1
19638,535,1.10674727467493,2
19639,113,0.425189873459552,1
19639,113,-0.105717029762109,2
19640,107,-0.541379534477969,1
19640,107,-0.421546201391541,2
19641,408,-1.19776818326438,1
19641,408,-1.32686118443631,2
19642,935,0.612903379964442,1
19642,935,1.03379431265743,2
19643,333,1.09504518869669,1
19643,410,1.3299412941751,2
19644,532,0.769840570825545,1
19644,314,-0.283809482673252,2
19645,219,-0.559608654253164,1
19645,219,0.212987998340476,2
19646,455,-0.784928554776493,1
19646,455,-1.31829569854732,2
19647,955,-0.160462181178076,1
19647,955,0.109502093977376,2
19648,863,2.13156863720497,1
19648,863,2.5738884527799,2
