i,j,t,y,alpha,psi,lambda_t,eps,mover
19350,727,1,3.13922273459122,1.87103881982921,0.813843710798995,0,0.454340203963019,TRUE
19350,183,2,1.74463094299263,1.87103881982921,-0.0216424470000918,0.05,-0.154765429836492,TRUE
19351,301,1,-1.83805371679312,-1.58921463635568,-0.154499577191578,0,-0.0943395032458595,FALSE
19351,301,2,-1.3219796025143,-1.58921463635568,-0.154499577191578,0.05,0.371734611032958,FALSE
19352,547,1,-0.586632872333603,-0.0219737574916709,-0.0826463008844652,0,-0.482012813957467,FALSE
19352,547,2,0.246100712157704,-0.0219737574916709,-0.0826463008844652,0.05,0.30072077053384,FALSE
19353,792,1,-1.64250742389212,-1.38177848279104,-0.0855446482091081,0,-0.175184292891971,FALSE
19353,792,2,-0.875230732014714,-1.38177848279104,-0.0855446482091081,0.05,0.542092398985438,FALSE
19354,737,1,-0.822071680269071,0.434702574146849,-0.617772415554322,0,-0.639001838861598,FALSE
19354,737,2,0.268849651277558,0.434702574146849,-0.617772415554322,0.05,0.40191949268503,FALSE
19355,82,1,1.94918030139306,1.53774967628795,0.75256052626469,0,-0.341129901159578,FALSE
19355,82,2,2.26750284655803,1.53774967628795,0.75256052626469,0.05,-0.0728073559946111,FALSE
19356,246,1,1.25609957042931,0.718538717664251,0.405037259420758,0,0.132523593344299,TRUE
19356,747,2,0.639152189524649,0.718538717664251,0.129435855921437,0.05,-0.25882238406104,TRUE
19357,888,1,0.446470119477952,0.448420584560588,-0.0201719085047346,0,0.0182214434220981,FALSE
19357,888,2,1.06316989162966,0.448420584560588,-0.0201719085047346,0.05,0.584921215573809,FALSE
19358,6,1,-0.817610299002621,-0.823310374101921,-0.0247503144612612,0,0.0304503895605611,FALSE
19358,6,2,-1.40848820003221,-0.823310374101921,-0.0247503144612612,0.05,-0.610427511469029,FALSE
19359,184,1,2.3313835125584,1.41580437260754,0.55920396625891,0,0.356375173691953,FALSE
19359,184,2,2.0083267770864,1.41580437260754,0.55920396625891,0.05,-0.016681561780044,FALSE
19360,908,1,0.0675968941144294,0.149370314441286,-0.0988301166224574,0,0.0170566962956008,FALSE
19360,908,2,0.369482625495143,0.149370314441286,-0.0988301166224574,0.05,0.268942427676314,FALSE
19361,507,1,2.2879680090725,1.18912303684703,0.814515148605418,0,0.284329823620046,TRUE
19361,769,2,1.59393093721429,1.18912303684703,0.0112274118475754,0.05,0.343580488519683,TRUE
19362,114,1,-0.995442142976257,0.653075287390667,-1.0183187369883,0,-0.63019869337862,TRUE
19362,621,2,1.47538135574423,0.653075287390667,0.840950375976172,0.05,-0.0686443076226091,TRUE
19363,891,1,-1.94893069650408,-0.375068890369522,-1.32900715652973,0,-0.244854649604824,FALSE
19363,891,2,-1.4901256002524,-0.375068890369522,-1.32900715652973,0.05,0.163950446646855,FALSE
19364,77,1,0.906567600841945,0.482556565499061,0.181663140234814,0,0.242347895108071,FALSE
19364,77,2,0.987877216629108,0.482556565499061,0.181663140234814,0.05,0.273657510895234,FALSE
19365,696,1,-0.647254915322769,0.0162399691250788,-0.43140162713769,0,-0.232093257310159,FALSE
19365,696,2,-0.633971080647954,0.0162399691250788,-0.43140162713769,0.05,-0.268809422635343,FALSE
19366,239,1,0.683120074289181,0.622536199519519,0.155622755531413,0,-0.0950388807617508,FALSE
19366,239,2,0.724034347971415,0.622536199519519,0.155622755531413,0.05,-0.104124607079516,FALSE
19367,588,1,-2.08348854679164,-2.06225749639439,-0.431681629769517,0,0.410450579372271,TRUE
19367,743,2,-2.01430032649449,-2.06225749639439,-0.312140306638246,0.05,0.310097476538147,TRUE
19368,3,1,-1.07145490686999,-0.40454412442981,-0.833903771511327,0,0.166992989071148,FALSE
19368,3,2,-1.49667580668568,-0.40454412442981,-0.833903771511327,0.05,-0.308227910744544,FALSE
19369,759,1,-1.6209005133379,-1.35216983599558,-0.116135720252724,0,-0.152594957089598,TRUE
19369,584,2,-0.929045771799739,-1.35216983599558,-0.169629164043853,0.05,0.542753228239691,TRUE
19370,0,1,0.201323734022735,0.373998173494512,-0.41814837018148,0,0.245473930709703,FALSE
19370,0,2,-0.748648487699006,0.373998173494512,-0.41814837018148,0.05,-0.754498291012038,FALSE
19371,493,1,-0.266295749512652,-1.0785153552188,0.871417135661991,0,-0.0591975299558451,FALSE
19371,493,2,0.520729655544062,-1.0785153552188,0.871417135661991,0.05,0.677827875100868,FALSE
19372,190,1,-1.18785014702049,-1.17814484138736,0.0964113165476908,0,-0.106116622180821,FALSE
19372,190,2,-0.416233041904446,-1.17814484138736,0.0964113165476908,0.05,0.615500482935223,FALSE
19373,188,1,-0.644009368372871,-0.457523413272717,-0.296537243648261,0,0.110051288548106,FALSE
19373,188,2,-0.727323943333846,-0.457523413272717,-0.296537243648261,0.05,-0.0232632864128691,FALSE
19374,708,1,-1.28906097105519,-0.681523979672688,-0.625946979428032,0,0.0184099880455269,FALSE
19374,708,2,-1.06081454180785,-0.681523979672688,-0.625946979428032,0.05,0.196656417292874,FALSE
19375,796,1,-0.495558149450872,-0.515286630897666,-0.309233344266783,0,0.328961825713577,FALSE
19375,796,2,-0.558049601323111,-0.515286630897666,-0.309233344266783,0.05,0.216470373841338,FALSE
19376,111,1,-0.575967931615228,0.298414029762856,-0.990459994831429,0,0.116078033453345,FALSE
19376,111,2,-0.428709367328262,0.298414029762856,-0.990459994831429,0.05,0.213336597740311,FALSE
19377,917,1,1.31294890410497,-0.0623848945864132,0.726191070033057,0,0.649142728658328,TRUE
19377,51,2,-0.903629299098668,-0.0623848945864132,-0.324374999014396,0.05,-0.56686940549786,TRUE
19378,428,1,1.14076156918945,0.23556964221055,0.761302331650517,0,0.143889595328385,FALSE
19378,428,2,0.740983358709715,0.23556964221055,0.761302331650517,0.05,-0.305888615151352,FALSE
19379,203,1,-0.552849553057942,-1.20897630886904,0.436693795956889,0,0.219432959854205,FALSE
19379,203,2,-0.493684740836234,-1.20897630886904,0.436693795956889,0.05,0.228597772075914,FALSE
19380,698,1,0.17959647360746,0.323781798425944,-0.38101973711778,0,0.236834412299295,FALSE
19380,698,2,-0.15170991563792,0.323781798425944,-0.38101973711778,0.05,-0.144471976946085,FALSE
19381,872,1,-0.66222135759392,-0.704817319879379,-0.362844128044208,0,0.405440090329668,FALSE
19381,872,2,-1.76282736736736,-0.704817319879379,-0.362844128044208,0.05,-0.745165919443772,FALSE
19382,792,1,-0.075551788608746,-0.108302910925919,-0.0855446482091081,0,0.118295770526281,FALSE
19382,792,2,0.328152205826185,-0.108302910925919,-0.0855446482091081,0.05,0.471999764961212,FALSE
19383,288,1,-0.41031544553888,-1.05168133146166,0.235915411517782,0,0.405450474404996,FALSE
19383,288,2,-0.862104075235355,-1.05168133146166,0.235915411517782,0.05,-0.0963381552914786,FALSE
19384,758,1,1.23212217319809,0.319820306964688,0.543949172527767,0,0.368352693705635,FALSE
19384,758,2,1.00366665511981,0.319820306964688,0.543949172527767,0.05,0.0898971756273505,FALSE
19385,37,1,0.552391311290961,0.525427862195559,-0.078209693894614,0,0.105173142990016,TRUE
19385,827,2,-0.861732772739014,0.525427862195559,-0.695319128881795,0.05,-0.741841506052778,TRUE
19386,798,1,-0.35486497298491,0.118115036233742,-0.661439797059152,0,0.1884597878405,FALSE
19386,798,2,-0.389523958304525,0.118115036233742,-0.661439797059152,0.05,0.103800802520885,FALSE
19387,369,1,0.691415326811877,0.108517160184286,0.244065714143905,0,0.338832452483686,FALSE
19387,369,2,0.31850465257594,0.108517160184286,0.244065714143905,0.05,-0.0840782217522505,FALSE
19388,831,1,1.54308385698335,1.16123353932977,0.594978170402145,0,-0.213127852748563,FALSE
19388,831,2,1.26116056661201,1.16123353932977,0.594978170402145,0.05,-0.5450511431199,FALSE
19389,682,1,0.112600056713264,0.544096331502313,-0.547405498116875,0,0.115909223327827,FALSE
19389,682,2,-0.49988398929978,0.544096331502313,-0.547405498116875,0.05,-0.546574822685217,FALSE
19390,797,1,1.49893246862898,0.874665999234131,0.633969932760049,0,-0.00970346336520457,TRUE
19390,360,2,1.49454201831699,0.874665999234131,0.528493515552406,0.05,0.0413825035304521,TRUE
19391,656,1,-0.873585350070992,-0.374090401972358,-0.21522417492244,0,-0.284270773176194,FALSE
19391,656,2,-0.830965188524013,-0.374090401972358,-0.21522417492244,0.05,-0.291650611629215,FALSE
19392,31,1,0.705156801313694,-0.230889663472814,0.678001858986961,0,0.258044605799548,TRUE
19392,175,2,-1.28830519282308,-0.230889663472814,-1.24732126503976,0.05,0.1399057356895,TRUE
19393,763,1,0.659125491240687,0.740424530564052,0.0192376983783353,0,-0.1005367377017,TRUE
19393,14,2,2.1483560584854,0.740424530564052,0.834352860054381,0.05,0.523578667866969,TRUE
19394,8,1,0.448039411180027,0.157832882767018,-0.202311970022416,0,0.492518498435425,FALSE
19394,8,2,0.396784418627121,0.157832882767018,-0.202311970022416,0.05,0.391263505882519,FALSE
19395,634,1,0.529727814859522,0.38555808426476,0.0370203949774753,0,0.107149335617287,FALSE
19395,634,2,0.052627481079235,0.38555808426476,0.0370203949774753,0.05,-0.419950998163,FALSE
19396,694,1,1.78659697114932,2.09675392632377,-0.210720699341667,0,-0.0994362558327826,FALSE
19396,694,2,2.41007541079109,2.09675392632377,-0.210720699341667,0.05,0.474042183808981,FALSE
19397,315,1,0.989544446386529,0.967560833158317,-0.141048867094792,0,0.163032480323004,TRUE
19397,962,2,0.322069804809515,0.967560833158317,-0.555895436490506,0.05,-0.139595591858295,TRUE
19398,469,1,0.677485021089955,0.678149352721401,-0.081999743670993,0,0.0813354120395472,TRUE
19398,274,2,1.5106200459057,0.678149352721401,0.985965988561169,0.05,-0.203495295376869,TRUE
19399,428,1,3.33795548776849,2.24702532186388,0.761302331650517,0,0.329627834254094,FALSE
19399,428,2,2.92955993925281,2.24702532186388,0.761302331650517,0.05,-0.128767714261586,FALSE
19400,15,1,-0.0076422661291346,-0.893819727285209,0.768078966475773,0,0.118098494680302,FALSE
19400,15,2,-0.105790042355974,-0.893819727285209,0.768078966475773,0.05,-0.0300492815465376,FALSE
19401,970,1,0.646293054004369,0.803031952730453,0.00037973999451571,0,-0.157118638720599,FALSE
19401,970,2,0.929628571874957,0.803031952730453,0.00037973999451571,0.05,0.0762168791499884,FALSE
19402,727,1,-0.00402572712772981,-0.554912430086976,0.813843710798995,0,-0.262957007839748,FALSE
19402,727,2,-0.0091059186575409,-0.554912430086976,0.813843710798995,0.05,-0.318037199369559,FALSE
19403,600,1,-0.186275136949012,0.347837515622011,-0.863467783679982,0,0.329355131108958,FALSE
19403,600,2,-0.512938142696036,0.347837515622011,-0.863467783679982,0.05,-0.0473078746380652,FALSE
19404,513,1,-1.85513175736627,-1.47208480191066,-0.352183916151812,0,-0.0308630393038004,FALSE
19404,513,2,-1.48103958325371,-1.47208480191066,-0.352183916151812,0.05,0.29322913480876,FALSE
19405,382,1,-0.704119788074939,-1.10188884968121,0.552870146074092,0,-0.155101084467826,FALSE
19405,382,2,-0.731017049109354,-1.10188884968121,0.552870146074092,0.05,-0.231998345502241,FALSE
19406,537,1,1.89963014971126,1.06433972347611,0.481179687963981,0,0.354110738271171,FALSE
19406,537,2,1.20226784219109,1.06433972347611,0.481179687963981,0.05,-0.393251569249002,FALSE
19407,925,1,-0.174194038772532,-1.4610250263657,0.703238843055437,0,0.583592144537734,FALSE
19407,925,2,-0.761870085477406,-1.4610250263657,0.703238843055437,0.05,-0.05408390216714,FALSE
19408,173,1,-1.35387750574943,-1.28036453744155,-0.280825754120429,0,0.20731278581255,FALSE
19408,173,2,-1.14162949036476,-1.28036453744155,-0.280825754120429,0.05,0.369560801197214,FALSE
19409,816,1,0.462866290552907,0.381299238060427,-0.0686758163671252,0,0.150242868859605,FALSE
19409,816,2,0.417340586123085,0.381299238060427,-0.0686758163671252,0.05,0.0547171644297832,FALSE
19410,744,1,-0.49121132270159,-0.544143997429494,0.144103228372999,0,-0.0911705536450948,FALSE
19410,744,2,0.260659627942773,-0.544143997429494,0.144103228372999,0.05,0.610700396999269,FALSE
19411,406,1,-2.36422974817495,-0.976410826807371,-1.18038363494964,0,-0.207435286417945,FALSE
19411,406,2,-2.15063214689277,-0.976410826807371,-1.18038363494964,0.05,-0.0438376851357568,FALSE
19412,482,1,-0.977142038193947,-1.04032086223346,0.123142039767073,0,-0.0599632157275597,FALSE
19412,482,2,-0.997029532980484,-1.04032086223346,0.123142039767073,0.05,-0.129850710514097,FALSE
19413,571,1,-0.0166432006877605,-0.484975203099964,0.0660636297462279,0,0.402268372665976,FALSE
19413,571,2,-0.226593365716689,-0.484975203099964,0.0660636297462279,0.05,0.142318207637047,FALSE
19414,156,1,0.707184168088591,0.956047677965757,-0.268016721660846,0,0.0191532117836795,TRUE
19414,26,2,0.310855679119299,0.956047677965757,-0.522033349630082,0.05,-0.173158649216377,TRUE
19415,250,1,-0.360337337865709,-0.306665350627314,0.304497999616737,0,-0.358169986855132,FALSE
19415,250,2,-0.308223177482751,-0.306665350627314,0.304497999616737,0.05,-0.356055826472174,FALSE
19416,5,1,0.543270324260526,0.745498508635366,-0.83281060311074,0,0.630582418735899,FALSE
19416,5,2,-0.270870845716599,0.745498508635366,-0.83281060311074,0.05,-0.233558751241226,FALSE
19417,746,1,-1.07216620767437,-1.24018697425273,0.29379866153957,0,-0.125777894961207,TRUE
19417,147,2,-2.01108203185327,-1.24018697425273,-0.655636296345473,0.05,-0.165258761255063,TRUE
19418,201,1,-0.557486627365396,0.094524853988318,-0.571992525699067,0,-0.0800189556546469,FALSE
19418,201,2,-0.817242136077,0.094524853988318,-0.571992525699067,0.05,-0.38977446436625,FALSE
19419,471,1,1.24739568774556,0.155124408322118,0.593658261411149,0,0.498613018012295,FALSE
19419,471,2,0.845499437297656,0.155124408322118,0.593658261411149,0.05,0.0467167675643889,FALSE
19420,605,1,-0.412919803287304,0.128718652216353,-0.0632855588905029,0,-0.478352896613154,FALSE
19420,605,2,-0.132085513951751,0.128718652216353,-0.0632855588905029,0.05,-0.247518607277601,FALSE
19421,351,1,-0.089356695908436,-0.891590020488789,0.863048130876048,0,-0.060814806295695,TRUE
19421,766,2,-1.11175063843118,-0.891590020488789,-0.0122799637715919,0.05,-0.257880654170799,TRUE
19422,871,1,-0.247258395418852,0.0343084150452005,-0.598625846682836,0,0.317059036218783,TRUE
19422,844,2,0.790050012082111,0.0343084150452005,0.68156275415037,0.05,0.0241788428865402,TRUE
19423,587,1,-0.0748428955940348,0.760341625646572,-0.661611696153036,0,-0.17357282508757,FALSE
19423,587,2,0.40641760809213,0.760341625646572,-0.661611696153036,0.05,0.257687678598594,FALSE
19424,817,1,-0.0730781996480194,-0.0163536996652726,0.333017256054417,0,-0.389741756037164,FALSE
19424,817,2,0.825510574648471,-0.0163536996652726,0.333017256054417,0.05,0.458847018259326,FALSE
19425,251,1,0.801479124217192,0.412540747025194,0.197330086946086,0,0.191608290245912,FALSE
19425,251,2,1.12755863893407,0.412540747025194,0.197330086946086,0.05,0.467687804962789,FALSE
19426,257,1,2.07033359336731,0.699261420979919,0.738959912395377,0,0.632112259992018,FALSE
19426,257,2,1.38497629550067,0.699261420979919,0.738959912395377,0.05,-0.103245037874621,FALSE
19427,894,1,1.65707239726913,1.33716540509173,-0.0418563743031794,0,0.361763366480576,FALSE
19427,894,2,1.50047429620155,1.33716540509173,-0.0418563743031794,0.05,0.155165265413002,FALSE
19428,384,1,-0.340281609806129,-0.0606708330018836,-0.364933265664914,0,0.0853224888606692,TRUE
19428,219,2,-0.460961533200237,-0.0606708330018836,-0.815288489378081,0.05,0.364997789179728,TRUE
19429,403,1,-1.47904280228811,-1.30506729792124,0.150526694108221,0,-0.324502198475093,FALSE
19429,403,2,-1.09733021195076,-1.30506729792124,0.150526694108221,0.05,0.00721039186225387,FALSE
19430,764,1,1.2311134731841,0.847802294417502,0.473286994277713,0,-0.0899758155111185,FALSE
19430,764,2,2.30162817264819,0.847802294417502,0.473286994277713,0.05,0.930538883952979,FALSE
19431,143,1,1.55727553922128,1.39672336849517,0.0767377500748686,0,0.0838144206512368,FALSE
19431,143,2,1.72221960732865,1.39672336849517,0.0767377500748686,0.05,0.198758488758611,FALSE
19432,650,1,1.52316350144715,0.00266276437689838,0.712083316243439,0,0.808417420826814,TRUE
19432,595,2,0.668212363764526,0.00266276437689838,0.640929438581091,0.05,-0.0253798391934633,TRUE
19433,741,1,-1.34493633494319,-0.939296597788975,-0.0425841595726345,0,-0.363055577581579,FALSE
19433,741,2,-0.869420899724885,-0.939296597788975,-0.0425841595726345,0.05,0.0624598576367244,FALSE
19434,859,1,-0.771340855736747,-1.3643166283043,0.374171458433418,0,0.218804314134132,FALSE
19434,859,2,-1.05638919971689,-1.3643166283043,0.374171458433418,0.05,-0.116244029846015,FALSE
19435,817,1,-0.488861573540728,-0.814138872982947,0.333017256054417,0,-0.00773995661219861,TRUE
19435,509,2,-0.503192238174528,-0.814138872982947,0.027192130563335,0.05,0.233754504245084,TRUE
19436,346,1,0.79328985089661,0.132480651189364,0.301770606660121,0,0.359038593047125,FALSE
19436,346,2,0.56002107669148,0.132480651189364,0.301770606660121,0.05,0.0757698188419955,FALSE
19437,472,1,0.652257553737596,0.164971200764974,0.130505434457935,0,0.356780918514686,FALSE
19437,472,2,0.386820436502525,0.164971200764974,0.130505434457935,0.05,0.0413438012796158,FALSE
19438,480,1,1.13212511219045,0.246658514831651,0.532267116098374,0,0.353199481260422,FALSE
19438,480,2,0.767988747335782,0.246658514831651,0.532267116098374,0.05,-0.0609368835942436,FALSE
19439,5,1,-0.197737739962179,-0.1874763048803,-0.83281060311074,0,0.82254916802886,FALSE
19439,5,2,-0.738112948294087,-0.1874763048803,-0.83281060311074,0.05,0.232173959696952,FALSE
19440,63,1,0.578763366900451,-0.624232735933648,0.883418552225007,0,0.319577550609092,TRUE
19440,222,2,-0.270830776188816,-0.624232735933648,-0.376842293409572,0.05,0.680244253154405,TRUE
19441,780,1,-1.21641909699476,-1.3353968431067,0.0959281775344276,0,0.0230495685775094,FALSE
19441,780,2,-0.79194314328308,-1.3353968431067,0.0959281775344276,0.05,0.397525522289188,FALSE
19442,557,1,0.0603462360818596,0.902781963865489,-0.422248257176715,0,-0.420187470606914,FALSE
19442,557,2,0.420092873348268,0.902781963865489,-0.422248257176715,0.05,-0.110440833340506,FALSE
19443,215,1,0.9549525767883,0.356265561009714,0.231650487736204,0,0.367036528042382,TRUE
19443,610,2,0.672652130355394,0.356265561009714,0.28386049629369,0.05,-0.0174739269480087,TRUE
19444,702,1,-0.446258707158329,-1.45194649602172,1.13042244749671,0,-0.124734658633322,FALSE
19444,702,2,0.0660530614176156,-1.45194649602172,1.13042244749671,0.05,0.337577109942623,FALSE
19445,742,1,0.971042449286554,0.135315297735819,0.768522165624539,0,0.0672049859261955,FALSE
19445,742,2,1.17304771875245,0.135315297735819,0.768522165624539,0.05,0.219210255392095,FALSE
19446,889,1,-0.320607770628786,-0.0513520179963304,-0.299228827493716,0,0.0299730748612606,FALSE
19446,889,2,-0.483848186241638,-0.0513520179963304,-0.299228827493716,0.05,-0.183267340751592,FALSE
19447,537,1,1.77684359399352,0.983101247888497,0.481179687963981,0,0.312562658141039,FALSE
19447,537,2,1.57795495294757,0.983101247888497,0.481179687963981,0.05,0.0636740170950953,FALSE
19448,43,1,-1.61191504623993,-1.44994683079488,0.00515493613084607,0,-0.167123151575892,FALSE
19448,43,2,-1.23625957533152,-1.44994683079488,0.00515493613084607,0.05,0.158532319332509,FALSE
19449,331,1,-1.87931460195212,-1.64344866103759,0.0533280423240262,0,-0.289193983238562,FALSE
19449,331,2,-1.51985874528141,-1.64344866103759,0.0533280423240262,0.05,0.0202618734321532,FALSE
19450,822,1,-0.0489416419090343,-0.110064640596734,-0.178403898246094,0,0.239526896933794,FALSE
19450,822,2,-0.25430751185143,-0.110064640596734,-0.178403898246094,0.05,-0.0158389730086014,FALSE
19451,45,1,0.931652607259641,0.856743018260408,0.327010608815947,0,-0.252101019816714,FALSE
19451,45,2,1.67556217415694,0.856743018260408,0.327010608815947,0.05,0.441808547080583,FALSE
19452,70,1,0.685583296198693,-0.0613838510169975,0.271617334623365,0,0.475349812592325,TRUE
19452,837,2,-0.245529973986025,-0.0613838510169975,-0.0528746650970956,0.05,-0.181271457871932,TRUE
19453,285,1,-1.40535315064746,-1.28970476534557,-0.506416218413942,0,0.390767833112053,TRUE
19453,492,2,-0.894535153740913,-1.28970476534557,0.736059025237987,0.05,-0.390889413633328,TRUE
19454,836,1,0.575262515759287,0.757238672685337,0.106974908709303,0,-0.288951065635352,FALSE
19454,836,2,1.16586132275451,0.757238672685337,0.106974908709303,0.05,0.251647741359867,FALSE
19455,82,1,4.29583835674224,3.2688405844091,0.75256052626469,0,0.274437246068446,FALSE
19455,82,2,4.47717523633861,3.2688405844091,0.75256052626469,0.05,0.405774125664817,FALSE
19456,292,1,-1.73245973635875,-1.24416896148017,-0.216593073221085,0,-0.271697701657488,FALSE
19456,292,2,-1.14515773322161,-1.24416896148017,-0.216593073221085,0.05,0.265604301479648,FALSE
19457,434,1,-0.830006598384571,0.559220505862135,-1.29738963176937,0,-0.0918374724773323,FALSE
19457,434,2,-0.772303920118123,0.559220505862135,-1.29738963176937,0.05,-0.0841347942108843,FALSE
19458,360,1,0.73163948852652,0.354510618784276,0.528493515552406,0,-0.151364645810161,TRUE
19458,574,2,0.516095251018775,0.354510618784276,-0.368816053899854,0.05,0.480400686134353,TRUE
19459,740,1,-0.583418949788699,-1.40557015804478,0.366269139468756,0,0.455882068787326,FALSE
19459,740,2,-0.557703733868899,-1.40557015804478,0.366269139468756,0.05,0.431597284707127,FALSE
19460,721,1,1.6641556844335,1.5731386594686,-0.0550256056823177,0,0.146042630647215,FALSE
19460,721,2,1.14584167002275,1.5731386594686,-0.0550256056823177,0.05,-0.422271383763534,FALSE
19461,47,1,-0.232084414421979,-0.408691198321911,0.104418849574601,0,0.072187934325331,TRUE
19461,539,2,-0.492830029811078,-0.408691198321911,0.0969742476263865,0.05,-0.231113079115554,TRUE
19462,927,1,-2.28875736934546,-1.71663907189235,-0.672953520881022,0,0.100835223427914,FALSE
19462,927,2,-2.03677248932659,-1.71663907189235,-0.672953520881022,0.05,0.302820103446783,FALSE
19463,366,1,-0.909135045949765,-0.769186255238139,-0.347896652461422,0,0.207947861749796,TRUE
19463,2,2,-1.78431702883846,-0.769186255238139,-1.05175738361197,0.05,-0.0133733899883527,TRUE
19464,713,1,-0.778412510164815,-1.02886167417094,0.0146004701865786,0,0.235848693819545,FALSE
19464,713,2,-1.42244874841997,-1.02886167417094,0.0146004701865786,0.05,-0.458187544435607,FALSE
19465,254,1,1.24438902889893,1.17511005171335,-0.248534798337078,0,0.317813775522658,TRUE
19465,207,2,-0.0840510263442266,1.17511005171335,-0.805556036729699,0.05,-0.503605041327882,TRUE
19466,758,1,-1.59876645473373,-1.92473799570298,0.543949172527767,0,-0.217977631558516,FALSE
19466,758,2,-1.419502614532,-1.92473799570298,0.543949172527767,0.05,-0.088713791356782,FALSE
19467,853,1,0.348517219922931,0.629148594100597,-0.327826259123684,0,0.0471948849460184,FALSE
19467,853,2,0.252614947844564,0.629148594100597,-0.327826259123684,0.05,-0.0987073871323491,FALSE
19468,390,1,1.08918180135729,1.21682453778974,0.162759078982634,0,-0.29040181541508,TRUE
19468,272,2,1.77025352774517,1.21682453778974,0.499369946920751,0.05,0.0040590430346846,TRUE
19469,413,1,1.53012398310883,1.5543671666788,0.182078868178111,0,-0.206322051748079,FALSE
19469,413,2,1.88586267826659,1.5543671666788,0.182078868178111,0.05,0.0994166434096761,FALSE
19470,205,1,-1.72002400808516,-1.16850819581016,-0.389253930892612,0,-0.162261881382384,TRUE
19470,9,2,-0.708854131083765,-1.16850819581016,0.393013049854174,0.05,0.0166410148722256,TRUE
19471,105,1,2.31063898166554,1.82537306346615,0.358171661886031,0,0.127094256313354,TRUE
19471,950,2,1.21485021441644,1.82537306346615,-0.20901576120425,0.05,-0.451507087845466,TRUE
19472,776,1,1.32755542880107,1.53036001864984,-0.038454681024078,0,-0.164349908824689,FALSE
19472,776,2,1.9150777846748,1.53036001864984,-0.038454681024078,0.05,0.373172447049043,FALSE
19473,567,1,0.790117656695702,1.14462429817987,-0.183748938234093,0,-0.170757703250071,FALSE
19473,567,2,1.17807971431388,1.14462429817987,-0.183748938234093,0.05,0.167204354368105,FALSE
19474,77,1,1.12574952565466,0.750084243049579,0.181663140234814,0,0.194002142370269,FALSE
19474,77,2,0.409723480535815,0.750084243049579,0.181663140234814,0.05,-0.572023902748577,FALSE
19475,916,1,-1.32080169284137,-1.64323703330574,0.536282850873861,0,-0.21384751040949,TRUE
19475,80,2,-1.41256485170573,-1.64323703330574,0.00527896545475446,0.05,0.175393216145258,TRUE
19476,612,1,-0.438163160595613,-0.359737346650129,-0.32647289804037,0,0.248047084094885,FALSE
19476,612,2,-0.75103935402087,-0.359737346650129,-0.32647289804037,0.05,-0.114829109330372,FALSE
19477,361,1,0.548201939080876,0.241604184803657,0.303558110490104,0,0.00303964378711607,TRUE
19477,860,2,0.253234180389892,0.241604184803657,-0.287921858428787,0.05,0.249551854015022,TRUE
19478,849,1,1.61229077894854,1.52053093195264,0.272954883286668,0,-0.181195036290773,FALSE
19478,849,2,1.67860416489001,1.52053093195264,0.272954883286668,0.05,-0.164881650349302,FALSE
19479,874,1,0.0355089729955001,0.0109104086398813,-0.380877789845114,0,0.405476354200733,FALSE
19479,874,2,-0.247095576235617,0.0109104086398813,-0.380877789845114,0.05,0.0728718049696155,FALSE
19480,492,1,0.441625648254309,0.244477478792157,0.736059025237987,0,-0.538910855775835,TRUE
19480,975,2,-0.251077584195266,0.244477478792157,-0.59192097582996,0.05,0.0463659128425376,TRUE
19481,852,1,-0.22521539009208,-0.530072379589669,0.121437325845792,0,0.183419663651797,TRUE
19481,258,2,-0.286408395895139,-0.530072379589669,-0.157551877132711,0.05,0.35121586082724,TRUE
19482,47,1,1.09969718293984,0.827116716233195,0.104418849574601,0,0.168161617132043,FALSE
19482,47,2,0.997073026166441,0.827116716233195,0.104418849574601,0.05,0.015537460358645,FALSE
19483,302,1,0.662897127334597,0.450881940981188,0.15379939636624,0,0.0582157899871692,TRUE
19483,357,2,0.536815700413546,0.450881940981188,0.175131342164596,0.05,-0.139197582732238,TRUE
19484,680,1,-0.417956523508221,-0.36400364962037,-0.157706558024918,0,0.103753684137067,FALSE
19484,680,2,-0.198888244840216,-0.36400364962037,-0.157706558024918,0.05,0.272821962805071,FALSE
19485,853,1,-0.704736503997395,-0.242340219098479,-0.327826259123684,0,-0.134570025775233,FALSE
19485,853,2,-0.289708718149788,-0.242340219098479,-0.327826259123684,0.05,0.230457760072375,FALSE
19486,512,1,2.26553179562975,2.7350790669639,-0.731424214872327,0,0.261876943538177,FALSE
19486,512,2,2.34884432803574,2.7350790669639,-0.731424214872327,0.05,0.295189475944163,FALSE
19487,590,1,-0.924981220972337,0.00180756989880118,-1.01060426361039,0,0.083815472739255,FALSE
19487,590,2,-0.779315641892275,0.00180756989880118,-1.01060426361039,0.05,0.179481051819317,FALSE
19488,775,1,-0.793275217155864,-0.763931627251631,0.101423019669116,0,-0.130766609573348,TRUE
19488,956,2,-1.00559434414699,-0.763931627251631,-0.877274591554104,0.05,0.585611874658747,TRUE
19489,436,1,-0.207600727289988,-0.0904710832802103,0.234434900789853,0,-0.351564544799631,FALSE
19489,436,2,0.0378920054704597,-0.0904710832802103,0.234434900789853,0.05,-0.156071812039183,FALSE
19490,565,1,-0.401109340819796,-0.469169819039164,-0.0781608795646205,0,0.146221357783989,FALSE
19490,565,2,-0.409691874384445,-0.469169819039164,-0.0781608795646205,0.05,0.0876388242193393,FALSE
