i,j,y,t,alpha_hat,psi_hat
13564,792,0.37027198415551,1,-0.4742975199064816,0.7944736633041046
13564,792,0.270080302639736,2,-0.4742975199064816,0.7944736633041046
13565,703,0.032248187130563,1,-0.7147504391935235,0.5296491630181325
13565,703,-0.402450739481345,2,-0.7147504391935235,0.5296491630181325
13566,852,1.84351475315717,1,0.8882223019275244,0.4944630209613348
13566,852,0.921855892620548,2,0.8882223019275244,0.4944630209613348
13567,706,0.0648004532588949,1,-0.8791728243582454,1.1600328321250923
13567,706,0.496919562274799,2,-0.8791728243582454,1.1600328321250923
13568,944,0.00520853677120364,1,-1.4315570823956358,1.3764937172723766
13568,944,-0.115335267017722,2,-1.4315570823956358,1.3764937172723766
13569,760,-1.79539574450353,1,-2.7671379682285377,0.9298424989972128
13569,760,-1.87919519395912,2,-2.7671379682285377,0.9298424989972128
13570,224,1.07652937563267,1,0.6111971789987292,0.26335904609046185
13570,224,0.672583074545712,2,0.6111971789987292,0.26335904609046185
13571,544,-0.68514929045627,1,-0.5819654717075473,0.27975964166178646
13571,544,0.0807376303647482,2,-0.5819654717075473,0.27975964166178646
13572,849,-1.26505239636214,1,-2.012072226329179,0.8829110462808224
13572,849,-0.993269963734573,2,-2.012072226329179,0.8829110462808224
13573,708,-1.41161990274691,1,-1.504392073031885,0.10228925120080484
13573,708,-1.39258574091525,2,-1.504392073031885,0.10228925120080484
13574,961,2.67127766302521,1,1.6920258048187715,0.5016111354024988
13574,961,1.71599621741733,2,1.6920258048187715,0.5016111354024988
13575,93,-0.92937482956948,1,-1.5999865325500733,0.9503197098445076
13575,93,-0.369958815841651,2,-1.5999865325500733,0.9503197098445076
13576,669,0.130930368584849,1,-0.6787472738896443,0.8369482766146683
13576,669,0.185471636865199,2,-0.6787472738896443,0.8369482766146683
13577,969,-2.31779613374371,1,-2.5124043388665958,0.1703694129665706
13577,969,-2.36627371805634,2,-2.5124043388665958,0.1703694129665706
13578,205,-0.840358047255129,1,-1.2117400107663,0.3006802699272039
13578,205,-0.981761434423063,2,-1.2117400107663,0.3006802699272039
13579,986,0.275135990731499,1,-0.20226042709720454,0.28244793087953407
13579,986,-0.11476098316684,2,-0.20226042709720454,0.28244793087953407
13580,289,-0.426293706068601,1,-0.5100254034130289,0.5474816866048934
13580,289,0.50120627245233,2,-0.5100254034130289,0.5474816866048934
13581,759,0.173913440714286,1,-0.21783700910802745,0.42489904748840046
13581,759,0.24021063604646,2,-0.21783700910802745,0.42489904748840046
13582,698,-0.236889581588974,1,-1.1107116522268534,0.4100852550714515
13582,698,-1.16436321272183,2,-1.1107116522268534,0.4100852550714515
13583,564,0.493034235828709,1,0.24318153682975,0.30334783084116335
13583,607,0.34584657672163,2,0.24318153682975,0.04916990804967562
13584,527,-0.788700903625164,1,-0.5195104561243461,-0.49895653728587647
13584,674,0.205320009864709,2,-0.5195104561243461,0.9545965557741136
13585,225,1.26229495955166,1,1.011817430132087,0.21590087533883287
13585,225,1.19314165139018,2,1.011817430132087,0.21590087533883287
13586,988,0.00490533262503404,1,0.20572710666191163,-0.13730913369922
13586,625,1.16618724554219,2,0.20572710666191163,0.8969474985426209
13587,274,0.891682888825078,1,-0.5922097481258769,1.6718592136514987
13587,487,-0.185708237378924,2,-0.5922097481258769,0.21853493404640906
13588,735,1.74291230189957,1,0.9332466978962615,0.8001346788384536
13588,735,1.72385045156986,2,0.9332466978962615,0.8001346788384536
13589,301,-0.303654883151708,1,-0.9098881075845714,0.5565970286112824
13589,301,-0.40292727479487,2,-0.9098881075845714,0.5565970286112824
13590,731,0.241521135052142,1,-0.1417599491551691,0.8442614877674601
13590,731,1.16348194217244,2,-0.1417599491551691,0.8442614877674601
13591,835,-0.476807952153981,1,-0.8129950717282033,0.3497101849357328
13591,835,-0.44976182143096,2,-0.8129950717282033,0.3497101849357328
13592,362,-3.16879558082348,1,-3.423547155397191,0.4214072138949559
13592,362,-2.83548430218099,2,-3.423547155397191,0.4214072138949559
13593,537,-0.185706619966134,1,-1.1553248160792562,1.05263617959932
13593,537,-0.0196706529937384,2,-1.1553248160792562,1.05263617959932
13594,7,-0.46664299996866,1,-1.9167995938467504,1.3541787296528196
13594,440,-1.60100213837891,2,-1.9167995938467504,0.41177531969311115
13595,542,-0.0724046540440599,1,-0.4839481677773483,0.3291631458628858
13595,542,-0.237165389784865,2,-0.4839481677773483,0.3291631458628858
13596,351,0.761985269772117,1,-0.28727352199627465,1.2973999426034346
13596,144,1.00457308677397,2,-0.28727352199627465,1.0437054579352016
13597,119,0.64250435899282,1,-0.01179666813475877,0.7189992060207823
13597,119,0.771900716779227,2,-0.01179666813475877,0.7189992060207823
13598,960,0.421053039094303,1,-0.06405190633907276,0.4747103479485468
13598,960,0.400263844124645,2,-0.06405190633907276,0.4747103479485468
13599,119,2.76234005496343,1,2.1350976126977836,0.7189992060207823
13599,759,2.65175342394132,2,2.1350976126977836,0.42489904748840046
13600,916,0.214532860298982,1,-0.7117165466374018,1.0275903663568788
13600,916,0.417214779139972,2,-0.7117165466374018,1.0275903663568788
13601,849,1.15650670259799,1,0.28513862627154074,0.8829110462808224
13601,926,0.0883144152077622,2,0.28513862627154074,-0.20836718101815171
13602,270,0.773028422127607,1,-0.08713198405477274,0.7667707634466058
13602,270,0.586249136656059,2,-0.08713198405477274,0.7667707634466058
13603,991,1.51066812004701,1,1.3619156571222455,0.2568575308984847
13603,991,1.72687825599445,2,1.3619156571222455,0.2568575308984847
13604,882,0.716488467240051,1,0.34367868654370043,0.38334525316390106
13604,882,0.737559412175152,2,0.34367868654370043,0.38334525316390106
13605,537,2.07695975028152,1,0.8528634543248899,1.05263617959932
13605,537,1.7340395175669,2,0.8528634543248899,1.05263617959932
13606,298,-1.80020372518921,1,-2.3051316499815497,0.47899511154988955
13606,298,-1.85206935167411,2,-2.3051316499815497,0.47899511154988955
13607,530,0.797742818563291,1,-0.013258830645507258,0.48909899897197673
13607,530,0.153937518089648,2,-0.013258830645507258,0.48909899897197673
13608,416,-1.66641846717483,1,-1.6073033578493905,-0.23043081827147976
13608,910,-1.00824424389895,2,-1.6073033578493905,0.770374822896481
13609,559,1.28310001040928,1,0.4878362814046898,0.6216980904386703
13609,559,0.93596873327744,2,0.4878362814046898,0.6216980904386703
13610,85,-0.629033203700609,1,-0.832198750331935,0.10777457529893412
13610,85,-0.819815146365393,2,-0.832198750331935,0.10777457529893412
13611,489,1.03543707283362,1,0.07071762816549532,0.8136354364219782
13611,489,0.733269056341327,2,0.07071762816549532,0.8136354364219782
13612,266,0.698551648907088,1,-0.11044473125660031,0.8662244760805577
13612,668,-0.0157362613605557,2,-0.11044473125660031,0.037480373979175134
13613,743,-2.61046354993994,1,-2.859089567574352,0.2581697717398066
13613,743,-2.59137604172915,2,-2.859089567574352,0.2581697717398066
13614,221,-0.570622118505867,1,-1.5334711622494024,0.6026693854283188
13614,221,-1.2909814351363,2,-1.5334711622494024,0.6026693854283188
13615,40,-1.2322857196018,1,-1.1157921666495207,0.36235138338804374
13615,40,-0.274595846921154,2,-1.1157921666495207,0.36235138338804374
13616,895,0.924692923620979,1,0.15911850472690836,0.929413355423196
13616,895,1.25237079667923,2,0.15911850472690836,0.929413355423196
13617,444,-0.110658754510142,1,-0.8852085470059523,0.5525854909775213
13617,444,-0.55458735754672,2,-0.8852085470059523,0.5525854909775213
13618,569,0.398978270497088,1,-0.5099673113948395,1.0408732925243545
13618,569,0.662833691761942,2,-0.5099673113948395,1.0408732925243545
13619,362,0.12510920100927,1,-0.3001616102708494,0.4214072138949559
13619,362,0.117382006238943,2,-0.3001616102708494,0.4214072138949559
13620,902,0.168270714676295,1,-0.6599090469167471,0.7535102527004617
13620,902,0.0189316968911341,2,-0.6599090469167471,0.7535102527004617
13621,296,-0.350154644573005,1,-1.4055880591090704,0.9246459579670584
13621,296,-0.611729557711019,2,-1.4055880591090704,0.9246459579670584
13622,256,0.685163805009837,1,1.1370119126899336,-0.267268076303685
13622,256,1.05432386776266,2,1.1370119126899336,-0.267268076303685
13623,872,-0.561555531337687,1,-0.8971097607443985,0.23924526087725223
13623,651,0.474688551048572,2,-0.8971097607443985,1.46810728032243
13624,844,0.69022359299496,1,-0.5355503403327069,1.0707934324200903
13624,844,0.380262591179807,2,-0.5355503403327069,1.0707934324200903
13625,558,0.0122689532281394,1,-1.1863820931604354,0.8101235802028306
13625,558,-0.764785979143349,2,-1.1863820931604354,0.8101235802028306
13626,611,-0.603048050674182,1,-0.9677131043217977,0.5264408554551963
13626,611,-0.279496447059021,2,-0.9677131043217977,0.5264408554551963
13627,753,0.083315543166626,1,-0.4632482640096167,0.9205492987043342
13627,753,0.831286526222809,2,-0.4632482640096167,0.9205492987043342
13628,650,0.976600867861493,1,-0.2612073983211063,1.4070249156118406
13628,492,1.15019255307251,2,-0.2612073983211063,1.2421833019643747
13629,726,-1.05827040178278,1,-2.0715568000832487,0.8529811619990267
13629,454,-1.75664759626211,2,-2.0715568000832487,0.4752144401225811
13630,139,2.11710064010543,1,1.422328140349944,0.655570631931981
13630,139,2.03869690445842,2,1.422328140349944,0.655570631931981
13631,338,-0.941698835436416,1,-1.112227630412633,0.26465388613063195
13631,338,-0.753448653127586,2,-1.112227630412633,0.26465388613063195
13632,739,-1.50135784584187,1,-1.718503965010472,0.21592905082737693
13632,739,-1.50379198252432,2,-1.718503965010472,0.21592905082737693
13633,369,0.990255315522409,1,0.32757017382813003,0.9903913573658445
13633,369,1.64566774686554,2,0.32757017382813003,0.9903913573658445
13634,85,-1.0687105996455,1,-0.887980442280055,0.10777457529893412
13634,85,-0.491701134316742,2,-0.887980442280055,0.10777457529893412
13635,586,-1.19372430491332,1,-1.1712113228792094,0.2653574384151274
13635,586,-0.617983464014844,2,-1.1712113228792094,0.2653574384151274
13636,791,-1.13112498168828,1,-1.261088623349279,0.15415061011191905
13636,791,-1.08275104478644,2,-1.261088623349279,0.15415061011191905
13637,423,-0.529678087264981,1,-0.6164421691936914,0.33905847686354046
13637,423,-0.025089297395321,2,-0.6164421691936914,0.33905847686354046
13638,945,-1.78005761876903,1,-2.1899217898121726,0.6519672944423177
13638,945,-1.29585137197068,2,-2.1899217898121726,0.6519672944423177
13639,203,0.0844729051847397,1,-1.0826511858527377,1.2447301339841874
13639,848,-0.287730652187267,2,-1.0826511858527377,0.7173144907187606
13640,611,2.25454544307238,1,1.4645423958928139,0.5264408554551963
13640,103,1.4418779282115,2,1.4645423958928139,0.240897724043056
13641,280,-3.32821096919427,1,-2.9820429342550923,-0.6091644419970977
13641,280,-3.85420378331011,2,-2.9820429342550923,-0.6091644419970977
13642,725,0.529558084762987,1,0.19508194899142484,0.3594669625322887
13642,725,0.57953973828444,2,0.19508194899142484,0.3594669625322887
13643,691,0.50023099991964,1,-0.34314677660150283,0.6791018710927609
13643,691,0.171679189062876,2,-0.34314677660150283,0.6791018710927609
13644,594,2.21575147549921,1,2.081466436740409,-0.044447658103149
13644,594,1.85828608177531,2,2.081466436740409,-0.044447658103149
13645,771,-1.71254380256985,1,-1.032686295087076,-0.39454238261893376
13645,771,-1.14191355284217,2,-1.032686295087076,-0.39454238261893376
13646,34,-0.878688549972241,1,-1.2600613030666552,0.6157607389495289
13646,881,-0.00411475081579638,2,-1.2600613030666552,1.0215585663957443
13647,712,0.571086174289067,1,-0.6668946730007852,1.2918996950314088
13647,712,0.67892386977218,2,-0.6668946730007852,1.2918996950314088
13648,718,0.755824485260346,1,-0.5722365020712337,1.3232577706935111
13648,718,0.746218051984209,2,-0.5722365020712337,1.3232577706935111
13649,485,-0.0189812530881683,1,-0.8060810355270269,0.9100091531298927
13649,485,0.2268374882939,2,-0.8060810355270269,0.9100091531298927
13650,470,-0.197386592797252,1,-0.3071854720940383,0.2877806981699283
13650,470,0.158577044949032,2,-0.3071854720940383,0.2877806981699283
13651,273,2.41963778907739,1,1.3899983254307182,0.9872241026793116
13651,273,2.33480706714267,2,1.3899983254307182,0.9872241026793116
13652,20,0.378010645838376,1,-0.6671694814993974,0.9325090439958813
13652,20,0.152668479154592,2,-0.6671694814993974,0.9325090439958813
13653,340,0.408906409879424,1,0.5839158444948701,-0.2497314418079725
13653,926,0.300826656284192,2,0.5839158444948701,-0.20836718101815171
13654,778,0.185034761032863,1,-0.36022402594917025,0.30097001174378724
13654,778,-0.303542789443629,2,-0.36022402594917025,0.30097001174378724
13655,846,2.00523351362553,1,0.3314468387216958,1.4660166976560993
13655,846,1.58969355913006,2,0.3314468387216958,1.4660166976560993
13656,228,0.12853598546692,1,-0.30216157398028315,0.3733876553005101
13656,228,0.0139161771735339,2,-0.30216157398028315,0.3733876553005101
13657,382,0.0913039290093547,1,-0.5786232606359919,1.123983380092224
13657,858,-0.159662886336298,2,-0.5786232606359919,-0.035095816147183496
13658,936,0.0852386602851093,1,-0.8651103206719715,0.7296792141911871
13658,936,-0.356100873246678,2,-0.8651103206719715,0.7296792141911871
13659,287,-0.493960948483245,1,-0.48892684246806406,-0.07410194216176048
13659,287,-0.632096620776404,2,-0.48892684246806406,-0.07410194216176048
13660,563,0.330649625932381,1,-0.4968936241483321,0.7913162018839911
13660,563,0.258195529538937,2,-0.4968936241483321,0.7913162018839911
13661,103,-0.191022518151534,1,-0.3200478823395563,0.240897724043056
13661,103,0.0327222015585335,2,-0.3200478823395563,0.240897724043056
13662,475,1.98572989676943,1,0.23128912139186864,1.8968552287430416
13662,475,2.27055880350039,2,0.23128912139186864,1.8968552287430416
13663,346,1.33638380513269,1,0.6149294548874065,0.6500212156389487
13663,346,1.19351753592002,2,0.6149294548874065,0.6500212156389487
13664,258,-0.0283321264507536,1,0.07492545425770036,0.32290677335443635
13664,258,0.823996581675027,2,0.07492545425770036,0.32290677335443635
13665,340,1.16851141327272,1,1.5128686129422175,-0.2497314418079725
13665,340,1.35776292899577,2,1.5128686129422175,-0.2497314418079725
13666,508,-0.522181797437213,1,-0.44997656610224807,-0.03341574384009001
13666,508,-0.444602822447463,2,-0.44997656610224807,-0.03341574384009001
13667,868,-0.552763166080207,1,-0.594778272518858,-0.05970521531311696
13667,868,-0.756203809583743,2,-0.594778272518858,-0.05970521531311696
13668,475,2.3886491337221,1,0.6371872020851888,1.8968552287430416
13668,475,2.67943572793436,2,0.6371872020851888,1.8968552287430416
13669,214,-0.906772398975087,1,-0.8292559094636922,0.016357436211503717
13669,214,-0.71902454752929,2,-0.8292559094636922,0.016357436211503717
13670,652,-0.408690063883377,1,-0.5155854616496761,0.16036601427862004
13670,430,0.293376928461609,2,-0.5155854616496761,0.7554917735989641
13671,860,-0.662428948523219,1,-0.6028936371233313,0.2340632678241585
13671,860,-0.0752317900751266,2,-0.6028936371233313,0.2340632678241585
13672,126,-1.79781378316611,1,-1.7924595106759076,-0.1255115844710223
13672,126,-2.03812840712775,2,-1.7924595106759076,-0.1255115844710223
13673,850,1.20299346473591,1,0.4139418085071508,0.8217179734137791
13673,850,1.26832609910595,2,0.4139418085071508,0.8217179734137791
13674,174,-0.886109869587462,1,-0.7349754883742401,-0.26492234158358485
13674,815,-0.556881182539463,2,-0.7349754883742401,0.2918822662051401
13675,804,-0.0338920900250274,1,-0.7639866024860446,0.6591903229716614
13675,804,-0.175700469003739,2,-0.7639866024860446,0.6591903229716614
13676,370,0.451219963094556,1,-1.5255256953342593,2.054925728099974
13676,284,-0.885662876400726,2,-1.5255256953342593,0.5616827492623745
13677,477,0.544491367724957,1,-0.3665890932798491,0.8935724676472195
13677,477,0.509475381009784,2,-0.3665890932798491,0.8935724676472195
13678,651,-1.36289452054088,1,-2.928893524102425,1.46810728032243
13678,651,-1.55867796701911,2,-2.928893524102425,1.46810728032243
13679,14,-1.96505486869783,1,-3.0164014562210424,1.2255955532645526
13679,14,-1.61655693721515,2,-3.0164014562210424,1.2255955532645526
13680,931,0.910379142763174,1,0.2797937479707058,0.9101146441328408
13680,969,0.729692410277649,2,0.2797937479707058,0.1703694129665706
13681,879,0.975242992408597,1,0.6320862477566548,0.4015644627702287
13681,879,1.09205842864517,2,0.6320862477566548,0.4015644627702287
13682,897,-0.129930514737972,1,-0.6287897956739494,1.0137498436289754
13682,897,0.899850610648024,2,-0.6287897956739494,1.0137498436289754
13683,752,0.509280742458796,1,-0.20479521956406233,0.9349784685875884
13683,752,0.951085755588256,2,-0.20479521956406233,0.9349784685875884
13684,678,0.607144266071608,1,0.16022601736485353,0.44755408681699393
13684,678,0.608415942292087,2,0.16022601736485353,0.44755408681699393
13685,289,-0.930425466884493,1,-1.1913184051160919,0.5474816866048934
13685,289,-0.357247970137904,2,-1.1913184051160919,0.5474816866048934
13686,228,-1.24465591231523,1,-1.5029193599637152,0.3733876553005101
13686,228,-1.01440749701118,2,-1.5029193599637152,0.3733876553005101
13687,486,-1.11500623226838,1,-0.4284577133972448,-0.5166083451301592
13687,486,-0.775125884786428,2,-0.4284577133972448,-0.5166083451301592
13688,552,1.04020840342714,1,0.7722453366275608,0.0935332950856567
13688,552,0.691348859999295,2,0.7722453366275608,0.0935332950856567
13689,713,0.778688121810283,1,0.8311717971616917,0.357422482756185
13689,713,1.59850043802547,2,0.8311717971616917,0.357422482756185
13690,991,0.698766638988557,1,0.6255584744189402,0.2568575308984847
13690,125,0.079654261733294,2,0.6255584744189402,-0.7295535790145141
13691,944,3.57304515396647,1,1.8399307556095543,1.3764937172723766
13691,294,2.63691508995139,2,1.8399307556095543,1.1536050154263748
13692,742,-0.749163845623989,1,-2.1365481422175128,1.489653686170687
13692,742,-0.544625066469663,2,-2.1365481422175128,1.489653686170687
13693,740,0.424570700343278,1,-0.2735227195271044,0.8478785576874573
13693,740,0.724140975977428,2,-0.2735227195271044,0.8478785576874573
13694,59,-2.99230075887446,1,-2.8451911573325432,-0.17867219791749206
13694,59,-3.05542595162561,2,-2.8451911573325432,-0.17867219791749206
13695,429,-1.05095141900133,1,-1.0903356275333442,0.05874407069917413
13695,429,-1.01223169466701,2,-1.0903356275333442,0.05874407069917413
13696,183,-1.13927240154874,1,-1.7566411169498222,0.5248534968578245
13696,237,-1.77417990833274,2,-1.7566411169498222,0.07497642716033977
13697,323,1.84946181911143,1,0.5465105230891185,1.0293076444604317
13697,323,1.30217451598767,2,0.5465105230891185,1.0293076444604317
13698,142,-0.805058576919577,1,-1.233325144205619,0.05544596312586548
13698,142,-1.55069978523993,2,-1.233325144205619,0.05544596312586548
13699,373,-0.398163222924233,1,-1.3810465772278293,1.0252941375813909
13699,373,-0.313341656368644,2,-1.3810465772278293,1.0252941375813909
13700,217,-0.972068185996136,1,-0.6420412601488582,0.014163702608219851
13700,298,0.181144479856529,2,-0.6420412601488582,0.47899511154988955
13701,198,1.46733986483562,1,0.5701801140430725,0.8509943559314777
13701,198,1.37500907511348,2,0.5701801140430725,0.8509943559314777
13702,309,1.18252798236617,1,1.1780604490663131,0.10078481927133677
13702,309,1.37516255430913,2,1.1780604490663131,0.10078481927133677
13703,972,-0.618702747763647,1,-1.1361594896005354,0.6465833595728775
13703,768,-0.0106762738276477,2,-1.1361594896005354,0.9963565980368984
13704,103,0.487323733207263,1,0.04794554320793948,0.240897724043056
13704,610,0.561422062612764,2,0.04794554320793948,0.7119569853610921
13705,255,-1.6210823131013,1,-1.080637739400718,-0.6543531207711919
13705,255,-1.84889940724252,2,-1.080637739400718,-0.6543531207711919
13706,359,0.0855960422797345,1,-1.7002979465844439,1.2713895902196275
13706,562,-2.21760362849162,2,-1.7002979465844439,-0.002801283262625131
13707,827,-0.285384641495136,1,0.21697998717479758,-0.22138919607786806
13707,827,0.276566223688995,2,0.21697998717479758,-0.22138919607786806
13708,840,-1.20577979635071,1,-2.6632844861824063,1.2388776139531563
13708,840,-1.64303394810779,2,-2.6632844861824063,1.2388776139531563
13709,34,0.102153914481245,1,0.03382324664004355,0.6157607389495289
13709,34,1.1970140566979,2,0.03382324664004355,0.6157607389495289
13710,673,0.756237185549649,1,-0.12742490073803614,0.9112989997639857
13710,673,0.81151101250225,2,-0.12742490073803614,0.9112989997639857
13711,109,0.174772963103858,1,-0.5887563424923568,0.5728472635608892
13711,554,0.32940780865062,2,-0.5887563424923568,1.1088461931783025
13712,203,0.396571395268255,1,-0.5346408800575199,1.2447301339841874
13712,203,1.02360711258508,2,-0.5346408800575199,1.2447301339841874
13713,502,0.825575316455771,1,0.20522309771870462,0.22846884357710096
13713,502,0.0418085661358402,2,0.20522309771870462,0.22846884357710096
13714,715,-1.01625372787787,1,-1.70103032325053,0.732407756652411
13714,715,-0.920991405318368,2,-1.70103032325053,0.732407756652411
13715,915,-0.609068407973658,1,-1.8282738501304823,1.0745897947627898
13715,915,-0.898299702761727,2,-1.8282738501304823,1.0745897947627898
13716,307,0.675132325474404,1,-0.23848219927623326,0.8189223542399467
13716,307,0.485747984453023,2,-0.23848219927623326,0.8189223542399467
13717,786,1.02297149282505,1,-0.3117774444876962,0.8174917735641013
13717,786,-0.0115428346722398,2,-0.3117774444876962,0.8174917735641013
13718,346,-2.10653959140039,1,-2.8620866200938786,0.6500212156389487
13718,346,-2.31759121750947,2,-2.8620866200938786,0.6500212156389487
13719,731,-1.15457084799368,1,-1.7915041200731086,0.8442614877674601
13719,731,-0.739914416617617,2,-1.7915041200731086,0.8442614877674601
13720,789,0.230513176011662,1,0.17220762362768716,0.03554894741972832
13720,789,0.184999966083169,2,0.17220762362768716,0.03554894741972832
13721,208,-0.0117908587392057,1,-0.6742194301771368,0.5784948536375355
13721,208,-0.179658294339997,2,-0.6742194301771368,0.5784948536375355
13722,811,0.971359247127508,1,0.7443561300490775,0.3710036028912515
13722,811,1.25936021875315,2,0.7443561300490775,0.3710036028912515
13723,776,-0.0380899189695166,1,-0.764287776814813,0.41157562638543016
13723,776,-0.667334381889249,2,-0.764287776814813,0.41157562638543016
13724,334,2.31730798357577,1,0.8257518528443486,1.4926357215629114
13724,334,2.31946716523875,2,0.8257518528443486,1.4926357215629114
13725,434,-1.51840803025179,1,-0.6873430914518667,-0.7006763427467432
13725,434,-1.25763083814543,2,-0.6873430914518667,-0.7006763427467432
13726,747,-0.92296515639367,1,-1.730556249867685,0.4251706207887899
13726,747,-1.68780610176412,2,-1.730556249867685,0.4251706207887899
13727,125,-1.86360725265586,1,-1.0985962140329106,-0.7295535790145141
13727,125,-1.79269233343899,2,-1.0985962140329106,-0.7295535790145141
13728,861,-1.1605891792182499,1,-1.4976573348392261,0.13545460668631118
13728,861,-1.56381627708758,2,-1.4976573348392261,0.13545460668631118
13729,185,-1.39577860541514,1,-1.9088550033304592,0.6113467313486092
13729,185,-1.19923793854856,2,-1.9088550033304592,0.6113467313486092
13730,44,-0.0562386917823055,1,-0.899737955863241,0.9643846141175696
13730,490,0.50478282320166,2,-0.899737955863241,1.2836354290282668
13731,777,-0.24346307430481,1,0.6397022090822326,-0.6125089171065705
13731,913,1.65773517299772,2,0.6397022090822326,0.7473765976350152
13732,153,0.276128293385214,1,-0.24071762540800096,0.30549771451777646
13732,153,-0.146568115165663,2,-0.24071762540800096,0.30549771451777646
13733,351,0.856161007580644,1,-0.43395856371663366,1.2973999426034346
13733,351,0.870721750192958,2,-0.43395856371663366,1.2973999426034346
13734,715,-0.133909185666597,1,-0.9359625141412045,0.732407756652411
13734,715,-0.27320032931099,2,-0.9359625141412045,0.732407756652411
13735,680,1.26521895296764,1,0.29096244586914777,0.7176112206614242
13735,680,0.751928380093504,2,0.29096244586914777,0.7176112206614242
13736,645,0.570353251491781,1,0.27173584164414133,0.21081715195345116
13736,645,0.394752735703404,2,0.27173584164414133,0.21081715195345116
13737,764,-0.561323176798653,1,-1.586235498243753,1.0111291188829201
13737,868,-1.65972391611905,2,-1.586235498243753,-0.05970521531311696
13738,38,2.04054260271815,1,0.09543781283157915,1.5034447036118108
13738,1,0.267683874854157,2,0.09543781283157915,0.6139061482973378
13739,475,1.7488258976315,1,-0.10551421700352637,1.8968552287430416
13739,475,1.83385612584753,2,-0.10551421700352637,1.8968552287430416
13740,875,-1.0392756854786,1,-1.1384754404670872,-0.05140123316326294
13740,875,-1.3404776617821,2,-1.1384754404670872,-0.05140123316326294
13741,420,0.520871437831931,1,-0.6275490585147382,1.0988392390275237
13741,420,0.42170892319364,2,-0.6275490585147382,1.0988392390275237
13742,99,0.0751324501975734,1,0.40441481755219477,-0.31407218356292904
13742,99,0.105552817780958,2,0.40441481755219477,-0.31407218356292904
13743,93,-1.16811880862596,1,-1.740361443937687,0.9503197098445076
13743,93,-0.411964659560399,2,-1.740361443937687,0.9503197098445076
13744,17,0.629025265257101,1,-0.44992625998458385,0.726977559375725
13744,17,-0.0749226664748188,2,-0.44992625998458385,0.726977559375725
13745,429,-1.49664492100192,1,-1.2867927987231587,0.05874407069917413
13745,429,-0.959452535046049,2,-1.2867927987231587,0.05874407069917413
13746,680,-1.83744244418529,1,-2.3237851057848093,0.7176112206614242
13746,680,-1.37490532606148,2,-2.3237851057848093,0.7176112206614242
13747,853,0.347546088527462,1,0.36763285448044775,0.2751628604599848
13747,853,0.938045341353403,2,0.36763285448044775,0.2751628604599848
13748,728,-0.522736098443487,1,-0.8768646032109851,0.24237622038473963
13748,728,-0.746240667209004,2,-0.8768646032109851,0.24237622038473963
13749,368,0.316290134032334,1,0.34414836026742424,0.06391815514735329
13749,368,0.499842896797221,2,0.34414836026742424,0.06391815514735329
13750,731,1.13083664370621,1,0.5923171169721448,0.8442614877674601
13750,731,1.742320565773,2,0.5923171169721448,0.8442614877674601
13751,218,1.15151187656811,1,0.598203644514564,0.4620205103266187
13751,515,1.2780487114491,2,0.598203644514564,0.7711327886614632
13752,177,-1.32813148077226,1,-1.715061927379665,0.2150084636131151
13752,177,-1.67197544676084,2,-1.715061927379665,0.2150084636131151
13753,560,-1.42145732219905,1,-1.3979388482820667,0.09464866536808758
13753,333,-0.166703202636093,2,-1.3979388482820667,1.113068506360903
13754,855,-0.871572192045602,1,-1.4531313880623604,0.81849511278672
13754,855,-0.397700358505679,2,-1.4531313880623604,0.81849511278672
13755,919,-0.671729763825658,1,-0.9301602112592682,0.23659210330691172
13755,919,-0.715406452079055,2,-0.9301602112592682,0.23659210330691172
13756,526,1.68430317657181,1,1.1284602011932954,0.3271123583536745
13756,526,1.22684194252213,2,1.1284602011932954,0.3271123583536745
13757,831,0.145593890647127,1,-1.1757657566590403,1.1897388914201128
13757,133,0.0791246263327517,2,-1.1757657566590403,1.3865111388778464
13758,96,-1.4783588342852,1,-2.4706543981217166,0.7693295085296364
13758,96,-1.92429094489896,2,-2.4706543981217166,0.7693295085296364
13759,533,-0.949580540355161,1,-1.441391858064884,0.48008525644792116
13759,573,-0.348807041514034,2,-1.441391858064884,1.1043108778126518
13760,512,-0.422414954365941,1,-0.06853715242011545,-0.12166960286662042
13760,512,0.0420014437924693,2,-0.06853715242011545,-0.12166960286662042
13761,166,-1.44632955298044,1,-1.451585487559607,0.28672866971777156
13761,166,-0.883384082703231,2,-1.451585487559607,0.28672866971777156
13762,403,-0.672778427440498,1,-1.6361422317951717,0.8743630127897382
13762,403,-0.850780010570369,2,-1.6361422317951717,0.8743630127897382
13763,725,1.51809129363397,1,1.0632443417165964,0.3594669625322887
13763,725,1.3273313148638,2,1.0632443417165964,0.3594669625322887
13764,380,-1.26601426728773,1,-1.3665656284437253,0.32275649151817926
13764,380,-0.821604006563362,2,-1.3665656284437253,0.32275649151817926
13765,516,-1.71700516685587,1,-1.8117982836055,0.3883800647109784
13765,415,-0.747868187788638,2,-1.8117982836055,0.7703431478555137
13766,410,1.06281363826681,1,-0.33668497966845745,1.5087600445740423
13766,410,1.28133649154436,2,-0.33668497966845745,1.5087600445740423
13767,894,1.12818890082076,1,0.6712462355137465,0.334645173102264
13767,894,0.883593916411261,2,0.6712462355137465,0.334645173102264
13768,62,-0.0289984350553359,1,-0.6127926005949702,0.6912437886585793
